cong,icpsr,statecode,state,party,name,ideo,role,x2,loglike,nvotes,classerrs,gmp,district
89,10564,25,WISCONS,200,THOMSON  V,0.269,,-0.189,-58.87326,279,24,0.81,3
89,10463,25,WISCONS,100,ZABLOCKI,-0.338,,0.382,-45.78441,283,18,0.851,4
89,7824,25,WISCONS,100,REUSS,-0.475,,-0.321,-36.50855,284,15,0.879,5
89,10761,25,WISCONS,100,RACE,-0.176,,0.174,-127.59093,287,58,0.641,6
89,5410,25,WISCONS,200,LAIRD,0.319,,-0.51,-80.35434,272,38,0.744,7
89,1371,25,WISCONS,200,BYRNES,0.275,,-0.414,-101.38063,287,44,0.702,8
89,2383,25,WISCONS,200,DAVIS  G.,0.413,,-0.509,-78.43724,286,39,0.76,9
89,7046,25,WISCONS,200,O'KONSKI,0.041,,-0.048,-139.32593,233,72,0.55,10
89,10766,68,WYOMING,100,RONCALIO,-0.192,,0.071,-96.41518,188,34,0.599,1
90,99903,99,USA,100,JOHNSON,-0.54,,0.353,-37.12684,190,11,0.823,0
90,10721,41,ALABAMA,200,EDWARDS  J.,0.249,,0.167,-104.92092,358,45,0.746,1
90,10717,41,ALABAMA,200,DICKINSON,0.35,,0.161,-92.87263,334,44,0.757,2
90,195,41,ALABAMA,100,ANDREWS  G.,0.142,,0.99,-76.43917,343,28,0.8,3
90,11037,41,ALABAMA,100,NICHOLS,0.075,,0.778,-92.95209,335,43,0.758,4
90,8353,41,ALABAMA,100,SELDEN,0.064,,0.546,-107.81808,306,51,0.703,5
90,10706,41,ALABAMA,200,BUCHANAN,0.329,,-0.125,-145.05823,370,59,0.676,6
90,11000,41,ALABAMA,100,BEVILL,0.051,,0.729,-144.73637,361,73,0.67,7
90,5058,41,ALABAMA,100,JONES  R.,-0.279,,0.834,-66.6434,346,28,0.825,8
90,11039,81,ALASKA,200,POLLOCK,0.096,,-0.152,-138.96628,304,61,0.633,1
90,7845,61,ARIZONA,200,RHODES  J.,0.191,,-0.07,-102.65191,341,48,0.74,1
90,10566,61,ARIZONA,100,UDALL,-0.428,,0.165,-63.68765,339,26,0.829,2
90,11050,61,ARIZONA,200,STEIGER  S.,0.306,,-0.023,-107.9608,375,47,0.75,3
90,3506,42,ARKANSA,100,GATHINGS,0.138,,0.908,-110.55093,383,57,0.749,1
90,6532,42,ARKANSA,100,MILLS,-0.058,,0.781,-123.78045,366,53,0.713,2
90,11020,42,ARKANSA,200,HAMMERSCHMI,0.168,,0.145,-117.75787,376,53,0.731,3
90,10791,42,ARKANSA,100,PRYOR,-0.148,,0.675,-111.98467,357,57,0.731,4
90,10579,71,CALIFOR,200,CLAUSEN,0.126,,-0.006,-103.82095,329,44,0.729,1
90,4957,71,CALIFOR,100,JOHNSON  H.,-0.362,,0.561,-56.81707,369,18,0.857,2
90,6756,71,CALIFOR,100,MOSS,-0.54,,0.26,-57.01499,331,28,0.842,3
90,10599,71,CALIFOR,100,LEGGETT,-0.421,,0.201,-87.7687,326,34,0.764,4
90,10577,71,CALIFOR,100,BURTON  P.,-0.775,,0.115,-68.28609,369,23,0.831,5
90,5929,71,CALIFOR,200,MAILLIARD,0.073,,-0.563,-107.86749,334,51,0.724,6
90,1911,71,CALIFOR,100,COHELAN,-0.587,,-0.106,-63.47152,358,25,0.838,7
90,6483,71,CALIFOR,100,MILLER  G.,-0.434,,0.25,-50.1544,296,13,0.844,8
90,10583,71,CALIFOR,100,EDWARDS  D.,-0.633,,-0.429,-49.53666,319,18,0.856,9
90,3867,71,CALIFOR,200,GUBSER,0.132,,-0.205,-119.14874,340,57,0.704,10
90,10461,71,CALIFOR,200,YOUNGER,0.423,,0.489,-11.49171,47,4,0.783,11
90,11063,71,CALIFOR,200,MCCLOSKEY,0.061,,-0.558,-57.47206,186,26,0.734,11
90,10631,71,CALIFOR,200,TALCOTT,0.251,,-0.196,-93.52618,356,42,0.769,12
90,9240,71,CALIFOR,200,TEAGUE  C.,0.187,,-0.373,-170.44345,370,85,0.631,13
90,10793,71,CALIFOR,100,WALDIE,-0.357,,0.03,-123.38169,352,45,0.704,14
90,6240,71,CALIFOR,100,MCFALL,-0.425,,0.336,-48.23781,368,16,0.877,15
90,8549,71,CALIFOR,100,SISK,-0.42,,0.653,-54.27187,312,15,0.84,16
90,5255,71,CALIFOR,100,KING  C.R.,-0.478,,0.514,-37.44725,243,15,0.857,17
90,11031,71,CALIFOR,200,MATHIAS  R.,0.1,,-0.103,-98.61308,334,46,0.744,18
90,4514,71,CALIFOR,100,HOLIFIELD,-0.486,,0.204,-45.58224,327,20,0.87,19
90,8628,71,CALIFOR,200,SMITH  H.,0.316,,-0.095,-89.1002,355,38,0.778,20
90,10595,71,CALIFOR,100,HAWKINS,-0.669,,-0.008,-32.64252,285,14,0.892,21
90,10511,71,CALIFOR,100,CORMAN,-0.448,,0.085,-31.62093,273,12,0.891,22
90,10580,71,CALIFOR,200,CLAWSON,0.32,,-0.083,-88.78582,340,38,0.77,23
90,5694,71,CALIFOR,200,LIPSCOMB,0.303,,-0.007,-100.50198,375,43,0.765,24
90,11055,71,CALIFOR,200,WIGGINS,0.268,,-0.496,-152.29068,338,61,0.637,25
90,10790,71,CALIFOR,100,REES,-0.672,,-0.242,-58.81165,329,16,0.836,26
90,10763,71,CALIFOR,200,REINECKE,0.191,,0.014,-98.69568,334,42,0.744,27
90,10505,71,CALIFOR,200,BELL,0.025,,-0.492,-78.24356,277,36,0.754,28
90,10573,71,CALIFOR,100,BROWN  G.,-0.306,,-0.554,-161.52905,271,51,0.551,29
90,10621,71,CALIFOR,100,ROYBAL,-0.657,,-0.023,-48.35276,331,19,0.864,30
90,10640,71,CALIFOR,100,WILSON  C.,-0.401,,0.159,-56.67506,270,23,0.811,31
90,4592,71,CALIFOR,200,HOSMER,0.176,,-0.344,-134.17804,347,65,0.679,32
90,11038,71,CALIFOR,200,PETTIS,0.167,,-0.088,-94.30822,343,34,0.76,33
90,10594,71,CALIFOR,100,HANNA,-0.318,,0.112,-71.34881,293,29,0.784,34
90,9578,71,CALIFOR,200,UTT,0.428,,-0.019,-68.28495,283,30,0.786,35
90,10249,71,CALIFOR,200,WILSON  B.,0.228,,-0.31,-92.28783,324,41,0.752,36
90,10633,71,CALIFOR,100,VAN DEERLIN,-0.373,,0.041,-85.58695,349,33,0.783,37
90,10777,71,CALIFOR,100,TUNNEY,-0.322,,0.001,-78.46442,295,31,0.766,38
90,8021,62,COLORAD,100,ROGERS  B.,-0.28,,0.328,-79.30673,358,31,0.801,1
90,10572,62,COLORAD,200,BROTZMAN,0.108,,-0.292,-96.3724,364,46,0.767,2
90,10723,62,COLORAD,100,EVANS,-0.258,,0.154,-106.7543,347,50,0.735,3
90,275,62,COLORAD,100,ASPINALL,-0.296,,0.584,-75.36072,324,26,0.792,4
90,2295,1,CONNECT,100,DADDARIO,-0.374,,-0.063,-39.66685,334,14,0.888,1
90,10627,1,CONNECT,100,ST. ONGE,-0.415,,0.036,-40.79031,292,15,0.87,2
90,3553,1,CONNECT,100,GIAIMO,-0.293,,-0.051,-71.92518,321,28,0.799,3
90,4824,1,CONNECT,100,IRWIN,-0.356,,-0.124,-65.82354,352,30,0.829,4
90,6586,1,CONNECT,100,MONAGAN,-0.258,,0.002,-79.00967,356,40,0.801,5
90,11033,1,CONNECT,200,MESKILL,0.118,,-0.434,-117.2915,369,51,0.728,6
90,11044,11,DELAWAR,200,ROTH,0.202,,-0.389,-110.47434,367,50,0.74,1
90,8507,43,FLORIDA,100,SIKES,-0.076,,0.938,-92.75716,350,43,0.767,1
90,10587,43,FLORIDA,100,FUQUA,-0.03,,0.803,-94.73598,359,49,0.768,2
90,633,43,FLORIDA,100,BENNETT,0.048,,0.453,-224.82695,390,99,0.562,3
90,4354,43,FLORIDA,100,HERLONG,0.027,,0.743,-56.82422,211,24,0.764,4
90,10593,43,FLORIDA,200,GURNEY,0.309,,0.2,-49.72359,281,24,0.838,5
90,10588,43,FLORIDA,100,GIBBONS,-0.26,,0.315,-82.16325,353,37,0.792,6
90,3929,43,FLORIDA,100,HALEY,0.267,,0.639,-97.48632,375,43,0.771,7
90,2143,43,FLORIDA,200,CRAMER,0.221,,0.033,-83.4318,333,37,0.778,8
90,8032,43,FLORIDA,100,ROGERS  P.,0.088,,0.442,-127.75546,376,55,0.712,9
90,11007,43,FLORIDA,200,BURKE  J.H.,0.373,,-0.08,-80.29718,358,36,0.799,10
90,7333,43,FLORIDA,100,PEPPER,-0.39,,0.487,-37.57568,316,10,0.888,11
90,3078,43,FLORIDA,100,FASCELL,-0.326,,0.491,-50.05466,358,19,0.87,12
90,10522,44,GEORGIA,100,HAGAN,0.1,,0.995,-75.64653,331,32,0.796,1
90,10759,44,GEORGIA,100,O'NEAL,0.103,,0.995,-90.19041,353,33,0.775,2
90,11005,44,GEORGIA,100,BRINKLEY,0.068,,0.829,-107.99108,376,48,0.75,3
90,11002,44,GEORGIA,200,BLACKBURN,0.25,,-0.051,-75.63969,316,33,0.787,4
90,11053,44,GEORGIA,200,THOMPSON,0.212,,-0.083,-132.85388,361,62,0.692,5
90,3242,44,GEORGIA,100,FLYNT,0.065,,0.998,-74.01052,310,35,0.788,6
90,10512,44,GEORGIA,100,DAVIS  J.,-0.113,,0.906,-94.79267,359,29,0.768,7
90,11052,44,GEORGIA,100,STUCKEY,0.032,,0.981,-94.61142,328,43,0.749,8
90,5436,44,GEORGIA,100,LANDRUM,-0.149,,0.957,-51.70014,243,19,0.808,9
90,10563,44,GEORGIA,100,STEPHENS,-0.164,,0.941,-73.89288,294,28,0.778,10
90,10757,82,HAWAII,100,MINK,-0.571,,0.045,-54.02314,366,25,0.863,98
90,10605,82,HAWAII,100,MATSUNAGA,-0.484,,0.204,-45.94552,361,14,0.88,98
90,11029,63,IDAHO,200,MCCLURE,0.256,,0.027,-125.96332,352,60,0.699,1
90,10734,63,IDAHO,200,HANSEN  G.,0.245,,0.123,-61.6117,257,24,0.787,2
90,2433,21,ILLINOI,100,DAWSON,-0.496,,0.261,-31.99629,273,11,0.889,1
90,7041,21,ILLINOI,100,O'HARA  B.,-0.549,,0.132,-44.2544,331,18,0.875,2
90,6816,21,ILLINOI,100,MURPHY  W.,-0.432,,0.284,-45.514,365,18,0.883,3
90,2525,21,ILLINOI,200,DERWINSKI,0.365,,-0.577,-162.71584,338,76,0.618,4
90,5326,21,ILLINOI,100,KLUCZYNSKI,-0.33,,0.182,-49.9723,307,12,0.85,5
90,10765,21,ILLINOI,100,RONAN,-0.535,,0.206,-29.98278,332,9,0.914,6
90,10703,21,ILLINOI,100,ANNUNZIO,-0.544,,0.345,-41.61556,354,15,0.889,7
90,8080,21,ILLINOI,100,ROSTENKOWSK,-0.435,,0.389,-33.87426,318,8,0.899,8
90,10421,21,ILLINOI,100,YATES,-0.391,,-0.599,-98.17287,370,48,0.767,9
90,1941,21,ILLINOI,200,COLLIER,0.344,,-0.407,-129.68071,364,63,0.7,10
90,7642,21,ILLINOI,100,PUCINSKI,-0.269,,0.147,-97.68712,323,40,0.739,11
90,10606,21,ILLINOI,200,MCCLORY,0.183,,-0.55,-110.725,352,46,0.73,12
90,10622,21,ILLINOI,200,RUMSFELD,0.27,,-0.963,-131.46724,371,66,0.702,13
90,10722,21,ILLINOI,200,ERLENBORN,0.19,,-0.522,-104.14768,350,52,0.743,14
90,10617,21,ILLINOI,200,REID  C.,0.35,,-0.245,-94.04769,382,38,0.782,15
90,10501,21,ILLINOI,200,ANDERSON  J,0.137,,-0.546,-109.4771,356,54,0.735,16
90,226,21,ILLINOI,200,ARENDS,0.224,W,-0.335,-104.42907,356,49,0.746,17
90,6455,21,ILLINOI,200,MICHEL,0.367,,-0.675,-126.3942,328,59,0.68,18
90,11041,21,ILLINOI,200,RAILSBACK,0.155,,-0.76,-102.08711,359,51,0.752,19
90,10517,21,ILLINOI,200,FINDLEY,0.27,,-0.613,-141.98804,356,72,0.671,20
90,3769,21,ILLINOI,100,GRAY,-0.285,,0.346,-58.86724,310,24,0.827,21
90,8814,21,ILLINOI,200,SPRINGER,0.133,,-0.327,-109.20486,368,48,0.743,22
90,8474,21,ILLINOI,100,SHIPLEY,-0.215,,0.517,-124.54917,346,65,0.698,23
90,7610,21,ILLINOI,100,PRICE  M.,-0.418,,0.253,-44.65635,382,16,0.89,24
90,5900,22,INDIANA,100,MADDEN,-0.413,,0.135,-36.68008,326,12,0.894,1
90,3963,22,INDIANA,200,HALLECK,0.199,,-0.341,-87.29816,257,43,0.712,2
90,948,22,INDIANA,100,BRADEMAS,-0.431,,0.03,-46.12599,340,21,0.873,3
90,18,22,INDIANA,200,ADAIR,0.193,,-0.114,-88.23307,332,31,0.767,4
90,8084,22,INDIANA,100,ROUSH,-0.229,,0.364,-90.93417,333,39,0.761,5
90,986,22,INDIANA,200,BRAY,0.315,,-0.099,-99.79984,351,48,0.753,6
90,11036,22,INDIANA,200,MYERS,0.258,,-0.147,-117.85301,371,51,0.728,7
90,11059,22,INDIANA,200,ZION,0.256,,0.017,-103.7669,367,45,0.754,8
90,10732,22,INDIANA,100,HAMILTON,-0.202,,0.211,-86.21951,377,40,0.796,9
90,10552,22,INDIANA,200,ROUDEBUSH,0.327,,-0.051,-78.77099,308,30,0.774,10
90,10742,22,INDIANA,100,JACOBS,-0.316,,-0.229,-64.84251,316,28,0.814,11
90,8288,31,IOWA,200,SCHWENGEL,0.114,,-0.451,-130.76445,367,53,0.7,1
90,10715,31,IOWA,100,CULVER,-0.323,,-0.25,-87.65672,338,32,0.772,2
90,3853,31,IOWA,200,GROSS,0.795,,0.085,-65.1753,372,24,0.839,3
90,5385,31,IOWA,200,KYL,0.253,,-0.035,-146.32274,360,65,0.666,4
90,8672,31,IOWA,100,SMITH  N.,-0.36,,0.373,-79.3771,355,31,0.8,5
90,11032,31,IOWA,200,MAYNE,0.176,,-0.208,-141.32956,359,65,0.675,6
90,11047,31,IOWA,200,SCHERLE,0.413,,-0.124,-105.66232,378,49,0.756,7
90,10513,32,KANSAS,200,DOLE,0.251,,-0.044,-85.77097,354,35,0.785,1
90,10758,32,KANSAS,200,MIZE,0.143,,-0.056,-111.03915,355,47,0.731,2
90,11057,32,KANSAS,200,WINN,0.279,,-0.099,-107.13157,377,38,0.753,3
90,10559,32,KANSAS,200,SHRIVER,0.137,,-0.145,-108.94299,376,52,0.748,4
90,10625,32,KANSAS,200,SKUBITZ,0.199,,-0.088,-109.10957,360,47,0.739,5
90,9056,51,KENTUCK,100,STUBBLEFIEL,-0.183,,0.721,-73.21777,335,25,0.804,1
90,6845,51,KENTUCK,100,NATCHER,-0.185,,0.645,-91.38227,390,40,0.791,2
90,11010,51,KENTUCK,200,COWGER,0.182,,-0.375,-108.33286,291,48,0.689,3
90,10626,51,KENTUCK,200,SNYDER,0.285,,0.258,-88.86552,351,38,0.776,4
90,10710,51,KENTUCK,200,CARTER,0.144,,0.101,-120.98341,341,58,0.701,5
90,9882,51,KENTUCK,100,WATTS,-0.111,,0.651,-72.98396,300,24,0.784,6
90,7343,51,KENTUCK,100,PERKINS,-0.362,,0.512,-66.63582,390,30,0.843,7
90,4275,45,LOUISIA,100,HEBERT,-0.06,,0.935,-90.56009,259,45,0.705,1
90,824,45,LOUISIA,100,BOGGS,-0.365,,0.466,-47.30976,341,13,0.87,2
90,10201,45,LOUISIA,100,WILLIS,-0.187,,0.982,-55.3953,201,23,0.759,3
90,10567,45,LOUISIA,100,WAGGONNER,0.045,,0.999,-91.57378,345,39,0.767,4
90,7228,45,LOUISIA,100,PASSMAN,0.056,,0.998,-114.5757,345,44,0.717,5
90,11042,45,LOUISIA,100,RARICK,0.359,,0.933,-59.08416,294,23,0.818,6
90,10787,45,LOUISIA,100,EDWARDS,-0.154,,0.9,-79.52101,317,30,0.778,7
90,10746,45,LOUISIA,100,LONG  S.,0.115,,0.993,-89.30537,274,42,0.722,8
90,11027,2,MAINE,100,KYROS,-0.353,,0.322,-53.17012,372,19,0.867,1
90,10736,2,MAINE,100,HATHAWAY,-0.491,,0.242,-57.01703,372,25,0.858,2
90,10610,52,MARYLAN,200,MORTON,0.132,,-0.364,-134.6377,344,67,0.676,1
90,10601,52,MARYLAN,100,LONG  C.,-0.282,,0.048,-139.1685,364,61,0.682,2
90,3480,52,MARYLAN,100,GARMATZ,-0.329,,0.465,-66.25723,347,28,0.826,3
90,3054,52,MARYLAN,100,FALLON,-0.238,,0.202,-66.1927,312,27,0.809,4
90,10752,52,MARYLAN,100,MACHEN,-0.27,,0.266,-75.23609,374,31,0.818,5
90,10535,52,MARYLAN,200,MATHIAS  C.,-0.084,,-0.711,-93.22417,283,41,0.719,6
90,3374,52,MARYLAN,100,FRIEDEL,-0.395,,0.239,-45.14848,364,18,0.883,7
90,11019,52,MARYLAN,200,GUDE,-0.044,,-0.809,-126.76798,370,52,0.71,8
90,2009,3,MASSACH,200,CONTE,0.007,,-0.94,-113.72174,358,51,0.728,1
90,830,3,MASSACH,100,BOLAND,-0.355,,-0.083,-41.81419,337,13,0.883,2
90,7408,3,MASSACH,100,PHILBIN,-0.331,,-0.012,-49.56538,346,18,0.867,3
90,2660,3,MASSACH,100,DONOHUE,-0.327,,-0.05,-43.84158,339,17,0.879,4
90,10538,3,MASSACH,200,MORSE,-0.068,,-0.998,-88.67746,322,35,0.759,5
90,518,3,MASSACH,200,BATES,0.13,,-0.55,-85.23573,365,30,0.792,6
90,5873,3,MASSACH,100,MACDONALD,-0.275,,-0.155,-83.21928,285,27,0.747,7
90,7081,3,MASSACH,100,O'NEILL,-0.359,,-0.071,-60.56477,348,28,0.84,8
90,11021,3,MASSACH,200,HECKLER,0.006,,-0.731,-89.88544,327,42,0.76,10
90,1265,3,MASSACH,100,BURKE  J.,-0.346,,-0.008,-78.27759,390,24,0.818,11
90,5131,3,MASSACH,200,KEITH,0.08,,-0.415,-91.00813,360,37,0.777,12
90,10713,23,MICHIGA,100,CONYERS,-0.851,,-0.525,-78.39463,252,20,0.733,1
90,11015,23,MICHIGA,200,ESCH,0.068,,-0.637,-95.50806,356,42,0.765,2
90,11006,23,MICHIGA,200,BROWN  G.E.,0.202,,-0.489,-142.47258,363,72,0.675,3
90,10597,23,MICHIGA,200,HUTCHINSON,0.393,,-0.344,-99.75815,386,50,0.772,4
90,3268,23,MICHIGA,200,FORD  G.,0.213,L,-0.586,-101.70587,343,50,0.743,5
90,1620,23,MICHIGA,200,CHAMBERLAIN,0.297,,-0.318,-92.77902,374,41,0.78,6
90,91043,23,MICHIGA,200,RIEGLE,0.127,,-0.739,-116.40755,377,54,0.734,7
90,10526,23,MICHIGA,200,HARVEY,0.11,,-0.481,-110.5532,348,54,0.728,8
90,10794,23,MICHIGA,200,VANDER JAGT,0.152,,-0.393,-139.19191,349,66,0.671,9
90,1610,23,MICHIGA,200,CEDERBERG,0.263,,-0.247,-95.65686,354,37,0.763,10
90,11045,23,MICHIGA,200,RUPPE,0.036,,-0.3,-112.04565,328,60,0.711,11
90,7043,23,MICHIGA,100,O'HARA  J.,-0.53,,0.136,-38.05866,340,15,0.894,12
90,2594,23,MICHIGA,100,DIGGS,-0.572,,-0.101,-33.32922,234,13,0.867,13
90,10540,23,MICHIGA,100,NEDZI,-0.415,,-0.255,-61.70858,358,29,0.842,14
90,10727,23,MICHIGA,100,FORD  W.,-0.434,,-0.235,-50.01634,331,23,0.86,15
90,2605,23,MICHIGA,100,DINGELL,-0.513,,0.465,-115.57581,351,50,0.719,16
90,3830,23,MICHIGA,100,GRIFFITHS,-0.298,,-0.191,-65.98817,332,29,0.82,17
90,1087,23,MICHIGA,200,BROOMFIELD,0.086,,-0.438,-96.60493,290,42,0.717,18
90,11030,23,MICHIGA,200,MCDONALD,0.126,,-0.248,-98.88651,363,42,0.762,19
90,7671,33,MINNESO,200,QUIE,0.104,,-0.471,-97.21756,365,36,0.766,1
90,6860,33,MINNESO,200,NELSEN,0.247,,-0.325,-97.95483,331,49,0.744,2
90,10533,33,MINNESO,200,MACGREGOR,0.181,,-0.764,-112.30679,352,46,0.727,3
90,5098,33,MINNESO,100,KARTH,-0.339,,-0.047,-66.41457,339,32,0.822,4
90,10585,33,MINNESO,100,FRASER,-0.507,,-0.265,-70.45385,342,26,0.814,5
90,11060,33,MINNESO,200,ZWACH,0.139,,-0.187,-144.01372,370,68,0.678,6
90,5451,33,MINNESO,200,LANGEN,0.341,,-0.102,-103.01628,374,45,0.759,7
90,789,33,MINNESO,100,BLATNIK,-0.437,,0.155,-47.4017,330,19,0.866,8
90,13,46,MISSISS,100,ABERNETHY,0.228,,0.974,-77.68235,366,36,0.809,1
90,10075,46,MISSISS,100,WHITTEN,0.083,,0.997,-96.42805,363,45,0.767,2
90,10162,46,MISSISS,100,WILLIAMS  J,0.277,,0.842,-7.79668,70,3,0.895,3
90,11065,46,MISSISS,100,GRIFFIN,-0.034,,0.999,-47.75497,165,24,0.749,3
90,11035,46,MISSISS,100,MONTGOMERY,0.202,,0.979,-100.18369,376,43,0.766,4
90,1952,46,MISSISS,100,COLMER,0.183,,0.92,-97.76852,355,46,0.759,5
90,5097,34,MISSOUR,100,KARSTEN,-0.514,,0.275,-28.19893,250,10,0.893,1
90,2275,34,MISSOUR,200,CURTIS,0.574,,-0.819,-132.09038,327,58,0.668,2
90,9072,34,MISSOUR,100,SULLIVAN,-0.343,,0.153,-93.80397,345,32,0.762,3
90,7717,34,MISSOUR,100,RANDALL,-0.031,,0.52,-168.37889,378,85,0.641,4
90,835,34,MISSOUR,100,BOLLING,-0.658,,0.252,-61.49544,306,29,0.818,5
90,4724,34,MISSOUR,100,HULL,-0.025,,0.697,-105.2352,342,48,0.735,6
90,10523,34,MISSOUR,200,HALL,0.657,,0.022,-74.85683,373,26,0.818,7
90,10528,34,MISSOUR,100,ICHORD,0.002,,0.615,-140.43431,342,64,0.663,8
90,10740,34,MISSOUR,100,HUNGATE,-0.174,,0.408,-174.86456,336,75,0.594,9
90,5056,34,MISSOUR,100,JONES  P.,0.061,,0.998,-100.92017,252,49,0.67,10
90,10543,64,MONTANA,100,OLSEN,-0.53,,0.798,-76.3775,311,30,0.782,1
90,10503,64,MONTANA,200,BATTIN,0.227,,-0.114,-90.64025,345,37,0.769,2
90,11012,35,NEBRASK,200,DENNEY,0.284,,-0.158,-104.33188,365,49,0.751,1
90,2255,35,NEBRASK,200,CUNNINGHAM,0.177,,-0.263,-104.67692,333,51,0.73,2
90,10534,35,NEBRASK,200,MARTIN,0.235,,0.146,-88.47585,334,37,0.767,3
90,433,65,NEVADA,100,BARING,0.143,,0.563,-129.5619,320,53,0.667,1
90,10639,4,NEW HAM,200,WYMAN,0.188,,-0.359,-122.07951,382,65,0.726,1
90,10581,4,NEW HAM,200,CLEVELAND,0.223,,-0.788,-119.14918,365,61,0.721,2
90,11022,12,NEW JER,200,HUNT,0.249,,-0.269,-98.16399,378,45,0.771,1
90,11046,12,NEW JER,200,SANDMAN,0.12,,-0.248,-117.68864,337,57,0.705,2
90,10739,12,NEW JER,100,HOWARD,-0.38,,-0.031,-48.94028,331,23,0.863,3
90,9322,12,NEW JER,100,THOMPSON  F,-0.539,,0.135,-46.67217,305,17,0.858,4
90,3364,12,NEW JER,200,FRELINGHUYS,0.028,,-0.47,-102.68941,327,51,0.73,5
90,1393,12,NEW JER,200,CAHILL,0.067,,-0.711,-110.39724,347,47,0.727,6
90,10091,12,NEW JER,200,WIDNALL,0.02,,-0.47,-86.73772,352,35,0.782,7
90,10529,12,NEW JER,100,JOELSON,-0.3,,-0.341,-91.30143,383,44,0.788,8
90,10737,12,NEW JER,100,HELSTOSKI,-0.513,,-0.415,-46.13896,344,19,0.874,9
90,8010,12,NEW JER,100,RODINO,-0.368,,-0.087,-53.56023,376,23,0.867,10
90,10609,12,NEW JER,100,MINISH,-0.34,,-0.053,-68.19552,373,33,0.833,11
90,2804,12,NEW JER,200,DWYER,0.039,,-0.61,-96.76627,340,41,0.752,12
90,3433,12,NEW JER,100,GALLAGHER,-0.531,,-0.019,-25.33716,296,8,0.918,13
90,2329,12,NEW JER,100,DANIELS,-0.396,,0.16,-59.20755,374,22,0.854,14
90,10613,12,NEW JER,100,PATTEN,-0.409,,0.149,-68.92548,389,27,0.838,15
90,6717,66,NEW MEX,100,MORRIS,-0.161,,0.545,-109.50327,362,45,0.739,98
90,10780,66,NEW MEX,100,WALKER,-0.142,,0.712,-123.99242,345,57,0.698,98
90,10545,13,NEW YOR,100,PIKE,-0.137,,-0.199,-167.30649,375,72,0.64,1
90,10592,13,NEW YOR,200,GROVER,0.253,,-0.702,-126.82173,367,64,0.708,2
90,10784,13,NEW YOR,100,WOLFF,-0.222,,-0.371,-140.39954,352,52,0.671,3
90,10638,13,NEW YOR,200,WYDLER,0.184,,-0.942,-117.1052,326,47,0.698,4
90,10775,13,NEW YOR,100,TENZER,-0.41,,-0.167,-46.81921,315,18,0.862,5
90,3967,13,NEW YOR,200,HALPERN,-0.149,,-0.701,-87.76175,334,38,0.769,6
90,10500,13,NEW YOR,100,ADDABBO,-0.318,,-0.034,-68.81316,364,28,0.828,7
90,10551,13,NEW YOR,100,ROSENTHAL,-0.635,,-0.388,-44.76647,353,23,0.881,8
90,2476,13,NEW YOR,100,DELANEY,-0.264,,0.253,-97.36782,368,43,0.768,9
90,1611,13,NEW YOR,100,CELLER,-0.494,,0.169,-31.1848,274,9,0.892,10
90,11004,13,NEW YOR,100,BRASCO,-0.463,,0.043,-54.38581,351,27,0.856,11
90,5148,13,NEW YOR,100,KELLY,-0.358,,0.249,-64.94841,346,26,0.829,12
90,6792,13,NEW YOR,100,MULTER,-0.444,,0.054,-13.83962,155,3,0.915,13
90,11064,13,NEW YOR,100,PODELL,-0.542,,0.117,-19.94325,133,10,0.861,13
90,8049,13,NEW YOR,100,ROONEY  J.,-0.431,,0.288,-50.83772,355,16,0.867,14
90,10508,13,NEW YOR,100,CAREY,-0.334,,-0.169,-76.03291,325,31,0.791,15
90,10611,13,NEW YOR,100,MURPHY  J.,-0.422,,0.382,-34.82725,307,5,0.893,16
90,10789,13,NEW YOR,200,KUPFERMAN,-0.132,,-0.991,-105.55137,319,53,0.718,17
90,3056,13,NEW YOR,100,FARBSTEIN,-0.532,,-0.308,-55.55565,334,23,0.847,19
90,10555,13,NEW YOR,100,RYAN,-0.615,,-0.788,-61.39669,366,28,0.846,20
90,10768,13,NEW YOR,100,SCHEUER,-0.549,,-0.706,-67.23225,333,30,0.817,21
90,3575,13,NEW YOR,100,GILBERT,-0.502,,-0.309,-46.31434,352,21,0.877,22
90,10705,13,NEW YOR,100,BINGHAM,-0.529,,-0.534,-63.23043,345,31,0.833,23
90,3158,13,NEW YOR,200,FINO,0.138,,-0.35,-140.76125,278,68,0.603,24
90,10760,13,NEW YOR,100,OTTINGER,-0.228,,-0.923,-160.2435,358,68,0.639,25
90,10618,13,NEW YOR,200,REID  O.,-0.177,,-0.984,-93.7529,362,46,0.772,26
90,10718,13,NEW YOR,100,DOW,-0.487,,-0.186,-76.44982,329,26,0.793,27
90,10764,13,NEW YOR,100,RESNICK,-0.508,,-0.053,-19.28931,160,8,0.886,28
90,11009,13,NEW YOR,200,BUTTON,-0.087,,-0.856,-97.47057,320,42,0.737,29
90,10530,13,NEW YOR,200,KING  C.J.,0.325,,-0.225,-94.8594,359,43,0.768,30
90,10749,13,NEW YOR,200,MCEWEN,0.217,,-0.305,-128.09839,325,63,0.674,31
90,7467,13,NEW YOR,200,PIRNIE,0.09,,-0.501,-93.58797,350,42,0.765,32
90,7995,13,NEW YOR,200,ROBISON,0.15,,-0.846,-119.63885,363,51,0.719,33
90,10733,13,NEW YOR,100,HANLEY,-0.275,,0.06,-72.1021,373,29,0.824,34
90,9017,13,NEW YOR,100,STRATTON,-0.118,,-0.121,-143.6058,323,62,0.641,35
