"cong","icpsr","statecode","state","name","ideo","role","x2","leader","party","last_ideo","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif"
60,5461,24,"OHIO","LANING  J.",0.537,"",0.354,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0571764705882353
60,2421,24,"OHIO","DAWES  B.G.",0.607,"",-0.795,"N","R",0.467,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.127176470588235
60,9914,24,"OHIO","WEEMS  C.L.",0.317,"",-0.252,"N","R",0.43,0.479823529411765,-0.0322172869147659,0.512040816326531,0.162823529411765
60,5179,24,"OHIO","KENNEDY  J.",0.5,"",-0.376,"N","R",0.386,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0201764705882353
60,9310,24,"OHIO","THOMAS  W.",0.561,"",-0.576,"N","R",0.424,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0811764705882353
60,4657,24,"OHIO","HOWLAND  L.",0.472,"",0.3,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.00782352941176473
60,1322,24,"OHIO","BURTON  T.",0.589,"",0.669,"N","R",0.403,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.109176470588235
60,6266,53,"OKLAHOM","MC GUIRE",0.455,"",0.042,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0248235294117647
60,4222,72,"OREGON","HAWLEY  W.",0.559,"",-0.239,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0791764705882353
60,2927,72,"OREGON","ELLIS  W.R.",0.474,"",-0.009,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.00582352941176473
60,715,14,"PENNSYL","BINGHAM  H.",0.758,"",-0.015,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.278176470588235
60,2017,14,"PENNSYL","COOK  J.",0.514,"",-0.591,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0341764705882353
60,6640,14,"PENNSYL","MOORE  J.H.",0.495,"",-0.141,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0151764705882353
60,6620,14,"PENNSYL","MOON  R.O.",0.585,"",-0.418,"N","R",0.559,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.105176470588235
60,3320,14,"PENNSYL","FOULKROD",0.448,"",-0.552,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0318235294117647
60,6193,14,"PENNSYL","MC CREARY",0.376,"",0.243,"N","R",0.362,0.479823529411765,-0.0322172869147659,0.512040816326531,0.103823529411765
60,1352,14,"PENNSYL","BUTLER  T.",0.525,"",-0.022,"N","R",0.524,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0451764705882353
60,9803,14,"PENNSYL","WANGER  I.",0.575,"",0.136,"N","R",0.638,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0951764705882353
60,1584,14,"PENNSYL","CASSEL  H.",0.691,"",-0.453,"N","R",0.65,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.211176470588235
60,1162,14,"PENNSYL","BRUMM  C.N.",0.173,"",-0.329,"N","R",0.159,0.479823529411765,-0.0322172869147659,0.512040816326531,0.306823529411765
60,3243,14,"PENNSYL","FOCHT  B.K.",0.378,"",-0.673,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.101823529411765
60,7066,14,"PENNSYL","OLMSTEAD",0.742,"",-0.606,"N","R",0.711,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.262176470588235
60,7834,14,"PENNSYL","REYNOLDS",0.449,"",-0.199,"N","R",0.404,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0308235294117647
60,5396,14,"PENNSYL","LAFEAN  D.",0.409,"",-0.05,"N","R",0.549,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0708235294117647
60,427,14,"PENNSYL","BARCLAY  C.",0.451,"",-0.096,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0288235294117647
60,4691,14,"PENNSYL","HUFF  G.F.",0.609,"",-0.22,"N","R",0.65,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.129176470588235
60,2040,14,"PENNSYL","COOPER  A.",0.415,"",-0.112,"N","R",0.489,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0648235294117647
60,14,14,"PENNSYL","ACHESON  E.",0.394,"",0.108,"N","R",0.691,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0858235294117647
60,510,14,"PENNSYL","BATES  A.L.",0.485,"",-0.874,"N","R",0.828,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.00517647058823528
60,542,14,"PENNSYL","BEALE  J.G.",0.444,"",0.062,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0358235294117647
60,9994,14,"PENNSYL","WHEELER  N.",0.622,"",0.212,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.142176470588235
60,3740,14,"PENNSYL","GRAHAM  W.",0.499,"",-0.323,"N","R",0.617,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0191764705882353
60,2310,14,"PENNSYL","DALZELL  J.",0.638,"",-0.252,"N","R",0.834,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.158176470588235
60,1266,14,"PENNSYL","BURKE  J.F.",0.474,"",-0.633,"N","R",0.663,0.479823529411765,-0.0322172869147659,0.512040816326531,0.00582352941176473
60,426,14,"PENNSYL","BARCHFELD",0.55,"",-0.444,"N","R",0.574,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0701764705882353
60,1495,5,"RHODE I","CAPRON  A.",0.465,"",-0.019,"N","R",0.507,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0148235294117647
60,3952,37,"SOUTH D","HALL  P.",0.502,"",0.077,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0221764705882353
60,7206,37,"SOUTH D","PARKER  W.",0.471,"",-0.74,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.00882352941176473
60,6020,37,"SOUTH D","MARTIN  E.",0.422,"",-0.161,"N","R",0.701,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0578235294117647
60,1150,54,"TENNESS","BROWNLOW",0.52,"",-0.219,"N","R",0.532,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0401764705882353
60,3923,54,"TENNESS","HALE  N.W.",0.422,"",-0.43,"N","R",0.472,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0578235294117647
60,4652,67,"UTAH","HOWELL  J.",0.563,"",0.313,"N","R",0.384,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0831764705882352
60,3302,6,"VERMONT","FOSTER  D.",0.372,"",-0.206,"N","R",0.385,0.479823529411765,-0.0322172869147659,0.512040816326531,0.107823529411765
60,4176,6,"VERMONT","HASKINS  K.",0.562,"",-0.053,"N","R",0.479,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0821764705882354
60,8574,40,"VIRGINI","SLEMP  C.B.",0.491,"",-0.109,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0111764705882353
60,5065,73,"WASHING","JONES  W.L.",0.363,"",-0.189,"N","R",0.36,0.479823529411765,-0.0322172869147659,0.512040816326531,0.116823529411765
60,4732,73,"WASHING","HUMPHREY",0.385,"",-0.063,"N","R",0.358,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0948235294117647
60,2279,73,"WASHING","CUSHMAN  F.",0.48,"",0.15,"N","R",0.36,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.000176470588235278
60,4675,56,"WEST VI","HUBBARD  W.",0.441,"",0.201,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0388235294117647
60,9064,56,"WEST VI","STURGISS",0.547,"",0.289,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0671764705882353
60,3426,56,"WEST VI","GAINES  J.",0.57,"",0.166,"N","R",0.538,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0901764705882352
60,10367,56,"WEST VI","WOODYARD",0.397,"",0.209,"N","R",0.362,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0828235294117647
60,4702,56,"WEST VI","HUGHES  J.",0.544,"",-0.839,"N","R",0.73,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0641764705882353
60,2047,25,"WISCONS","COOPER  H.",0.219,"",0.134,"N","R",0.259,0.479823529411765,-0.0322172869147659,0.512040816326531,0.260823529411765
60,6869,25,"WISCONS","NELSON  J.",0.205,"",0.755,"N","R",0.276,0.479823529411765,-0.0322172869147659,0.512040816326531,0.274823529411765
60,1567,25,"WISCONS","CARY  W.J.",0.308,"",0.884,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.171823529411765
60,8823,25,"WISCONS","STAFFORD",0.41,"",0.912,"N","R",0.32,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0698235294117647
60,2988,25,"WISCONS","ESCH  J.J.",0.433,"",0.602,"N","R",0.339,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0468235294117647
60,2366,25,"WISCONS","DAVIDSON",0.522,"",0.622,"N","R",0.307,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0421764705882353
60,5381,25,"WISCONS","KUSTERMANN",0.283,"",0.119,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.196823529411765
60,6733,25,"WISCONS","MORSE  E.A.",0.264,"",0.906,"N","R",NA,0.479823529411765,-0.0322172869147659,0.512040816326531,0.215823529411765
60,4913,25,"WISCONS","JENKINS  J.",0.439,"",-0.128,"N","R",0.438,0.479823529411765,-0.0322172869147659,0.512040816326531,0.0408235294117647
60,6590,68,"WYOMING","MONDELL  F.",0.574,"",0.108,"N","R",0.322,0.479823529411765,-0.0322172869147659,0.512040816326531,-0.0941764705882353
61,2967,71,"CALIFOR","ENGLEBRIGHT",0.737,"",-0.586,"N","R",0.406,0.480169724770642,0.000346195358877477,0.479823529411765,-0.256830275229358
61,6309,71,"CALIFOR","MCKINLAY",0.453,"",-0.892,"N","R",0.351,0.480169724770642,0.000346195358877477,0.479823529411765,0.0271697247706422
61,5342,71,"CALIFOR","KNOWLAND",0.471,"",-0.458,"N","R",0.449,0.480169724770642,0.000346195358877477,0.479823529411765,0.00916972477064221
61,5090,71,"CALIFOR","KAHN  J.",0.635,"",-0.772,"N","R",0.445,0.480169724770642,0.000346195358877477,0.479823529411765,-0.154830275229358
61,4230,71,"CALIFOR","HAYES  E.A.",0.284,"",0.221,"N","R",0.296,0.480169724770642,0.000346195358877477,0.479823529411765,0.196169724770642
61,6854,71,"CALIFOR","NEEDHAM  J.",0.556,"",-0.417,"N","R",0.553,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0758302752293579
61,6320,71,"CALIFOR","MCLACHLAN",0.49,"",-0.673,"N","R",0.524,0.480169724770642,0.000346195358877477,0.479823529411765,-0.00983027522935781
61,8684,71,"CALIFOR","SMITH  S.C.",0.571,"",-0.098,"N","R",0.542,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0908302752293578
61,4331,1,"CONNECT","HENRY  E.S.",0.599,"",0.001,"N","R",0.438,0.480169724770642,0.000346195358877477,0.479823529411765,-0.118830275229358
61,8793,1,"CONNECT","SPERRY  N.",0.513,"",-0.142,"N","R",0.431,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0328302752293578
61,4398,1,"CONNECT","HIGGINS  E.",0.386,"",-0.156,"N","R",0.518,0.480169724770642,0.000346195358877477,0.479823529411765,0.0941697247706422
61,4409,1,"CONNECT","HILL  E.JR.",0.548,"",0.058,"N","R",0.298,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0678302752293579
61,9391,1,"CONNECT","TILSON  J.",0.623,"",-0.267,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.142830275229358
61,4260,11,"DELAWAR","HEALD  W.H.",0.436,"",-0.302,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0441697247706422
61,3979,63,"IDAHO","HAMER  T.R.",0.588,"",-0.074,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.107830275229358
61,5899,21,"ILLINOI","MADDEN  M.",0.458,"",0.145,"N","R",0.417,0.480169724770642,0.000346195358877477,0.479823529411765,0.0221697247706422
61,5959,21,"ILLINOI","MANN  J.R.",0.456,"",0.33,"N","R",0.431,0.480169724770642,0.000346195358877477,0.479823529411765,0.0241697247706422
61,10263,21,"ILLINOI","WILSON  W.",0.445,"",0.17,"N","R",0.475,0.480169724770642,0.000346195358877477,0.479823529411765,0.0351697247706422
61,6773,21,"ILLINOI","MOXLEY  W.",0.626,"",0.21,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.145830275229358
61,5840,21,"ILLINOI","LUNDIN  F.",0.545,"",0.121,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0648302752293579
61,887,21,"ILLINOI","BOUTELL  H.",0.664,"",-0.597,"N","R",0.651,0.480169724770642,0.000346195358877477,0.479823529411765,-0.183830275229358
61,3297,21,"ILLINOI","FOSS  G.E.",0.637,"",-0.389,"N","R",0.477,0.480169724770642,0.000346195358877477,0.479823529411765,-0.156830275229358
61,8719,21,"ILLINOI","SNAPP  H.M.",0.612,"",0.151,"N","R",0.557,0.480169724770642,0.000346195358877477,0.479823529411765,-0.131830275229358
61,3393,21,"ILLINOI","FULLER  C.",0.528,"",0.009,"N","R",0.305,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0478302752293578
61,5807,21,"ILLINOI","LOWDEN  F.",0.608,"",0.397,"N","R",0.579,0.480169724770642,0.000346195358877477,0.479823529411765,-0.127830275229358
61,6314,21,"ILLINOI","MCKINNEY",0.436,"",0.104,"N","R",0.415,0.480169724770642,0.000346195358877477,0.479823529411765,0.0441697247706422
61,7624,21,"ILLINOI","PRINCE  G.",0.388,"",0,"N","R",0.183,0.480169724770642,0.000346195358877477,0.479823529411765,0.0921697247706422
61,3730,21,"ILLINOI","GRAFF  J.V.",0.539,"",0.24,"N","R",0.428,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0588302752293579
61,8900,21,"ILLINOI","STERLING",0.509,"",0.178,"N","R",0.4,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0288302752293578
61,1483,21,"ILLINOI","CANNON  J.",0.822,"S",-0.233,"Y","R",0.701,0.480169724770642,0.000346195358877477,0.479823529411765,-0.341830275229358
61,6313,21,"ILLINOI","MCKINLEY",0.551,"",-0.05,"N","R",0.521,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0708302752293579
61,8007,21,"ILLINOI","RODENBERG",0.543,"",0.052,"N","R",0.433,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0628302752293579
61,1657,21,"ILLINOI","CHAPMAN  P.",0.377,"",0.039,"N","R",0.456,0.480169724770642,0.000346195358877477,0.479823529411765,0.103169724770642
61,9282,21,"ILLINOI","THISTLEWOOD",0.399,"",-0.084,"N","R",0.507,0.480169724770642,0.000346195358877477,0.479823529411765,0.0811697247706422
61,445,22,"INDIANA","BARNARD  W.",0.498,"",0.416,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0178302752293578
61,2225,22,"INDIANA","CRUMPACKER",0.394,"",-0.039,"N","R",0.549,0.480169724770642,0.000346195358877477,0.479823529411765,0.0861697247706422
61,5178,31,"IOWA","KENNEDY  C.",0.543,"",0.428,"N","R",0.414,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0628302752293579
61,2425,31,"IOWA","DAWSON  A.",0.434,"",0.487,"N","R",0.449,0.480169724770642,0.000346195358877477,0.479823529411765,0.0461697247706422
61,7429,31,"IOWA","PICKETT  C.",0.373,"",0.741,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.107169724770642
61,4195,31,"IOWA","HAUGEN  G.",0.273,"",0.87,"N","R",0.467,0.480169724770642,0.000346195358877477,0.479823529411765,0.207169724770642
61,3664,31,"IOWA","GOOD  J.W.",0.338,"",0.524,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.142169724770642
61,5170,31,"IOWA","KENDALL  N.",0.342,"",0.848,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.138169724770642
61,4719,31,"IOWA","HULL  J.A.",0.633,"",0.515,"N","R",0.452,0.480169724770642,0.000346195358877477,0.479823529411765,-0.152830275229358
61,8692,31,"IOWA","SMITH  W.I.",0.547,"",0.338,"N","R",0.529,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0668302752293579
61,10351,31,"IOWA","WOODS  F.P.",0.334,"",0.939,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.146169724770642
61,4666,31,"IOWA","HUBBARD  E.",0.295,"",0.873,"N","R",0.406,0.480169724770642,0.000346195358877477,0.479823529411765,0.185169724770642
61,211,32,"KANSAS","ANTHONY  D.",0.529,"",0.609,"N","R",0.577,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0488302752293578
61,8293,32,"KANSAS","SCOTT  C.F.",0.545,"",0.404,"N","R",0.53,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0648302752293579
61,1462,32,"KANSAS","CAMPBELL",0.574,"",0.653,"N","R",0.405,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0938302752293578
61,6488,32,"KANSAS","MILLER  J.",0.518,"",0.337,"N","R",0.41,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0378302752293578
61,1400,32,"KANSAS","CALDERHEAD",0.496,"",-0.417,"N","R",0.299,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0158302752293578
61,7798,32,"KANSAS","REEDER  W.",0.564,"",0.395,"N","R",0.452,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0838302752293578
61,5902,32,"KANSAS","MADISON  E.",0.309,"",0.831,"N","R",0.397,0.480169724770642,0.000346195358877477,0.479823529411765,0.171169724770642
61,6801,32,"KANSAS","MURDOCK  V.",0.238,"",0.971,"N","R",0.233,0.480169724770642,0.000346195358877477,0.479823529411765,0.242169724770642
61,640,51,"KENTUCK","BENNET  J.",0.499,"",0.068,"N","R",0.735,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0188302752293578
61,5454,51,"KENTUCK","LANGLEY  J.",0.345,"",-0.465,"N","R",0.52,0.480169724770642,0.000346195358877477,0.479823529411765,0.135169724770642
61,2862,51,"KENTUCK","EDWARDS  D.",0.376,"",-0.406,"N","R",0.53,0.480169724770642,0.000346195358877477,0.479823529411765,0.104169724770642
61,98,2,"MAINE","ALLEN  A.L.",0.718,"",-0.589,"N","R",0.56,0.480169724770642,0.000346195358877477,0.479823529411765,-0.237830275229358
61,9110,2,"MAINE","SWASEY  J.",0.556,"",-0.26,"N","R",0.505,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0758302752293579
61,1276,2,"MAINE","BURLEIGH",0.477,"",-0.797,"N","R",0.444,0.480169724770642,0.000346195358877477,0.479823529411765,0.0031697247706422
61,3870,2,"MAINE","GUERNSEY",0.544,"",-0.281,"N","R",0.568,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0638302752293579
61,5369,52,"MARYLAN","KRONMILLER",0.384,"",-0.13,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0961697247706422
61,7284,52,"MARYLAN","PEARRE  G.",0.384,"",-0.189,"N","R",0.459,0.480169724770642,0.000346195358877477,0.479823529411765,0.0961697247706422
61,5510,3,"MASSACH","LAWRENCE",0.438,"",0.122,"N","R",0.377,0.480169724770642,0.000346195358877477,0.479823529411765,0.0421697247706422
61,3599,3,"MASSACH","GILLETT  F.",0.551,"",0.09,"N","R",0.807,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0708302752293579
61,9849,3,"MASSACH","WASHBURN",0.51,"",-0.86,"N","R",0.564,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0298302752293578
61,9399,3,"MASSACH","TIRRELL  C.",0.475,"",-0.284,"N","R",0.426,0.480169724770642,0.000346195358877477,0.479823529411765,0.0051697247706422
61,153,3,"MASSACH","AMES  B.",0.291,"",-0.017,"N","R",0.528,0.480169724770642,0.000346195358877477,0.479823529411765,0.189169724770642
61,3463,3,"MASSACH","GARDNER  A.",0.272,"",0.162,"N","R",0.243,0.480169724770642,0.000346195358877477,0.479823529411765,0.208169724770642
61,7952,3,"MASSACH","ROBERTS  E.",0.576,"",-0.056,"N","R",0.429,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0958302752293578
61,6130,3,"MASSACH","MCCALL  S.",0.379,"",-0.268,"N","R",0.299,0.480169724770642,0.000346195358877477,0.479823529411765,0.101169724770642
61,9911,3,"MASSACH","WEEKS  J.W.",0.457,"",-0.578,"N","R",0.531,0.480169724770642,0.000346195358877477,0.479823529411765,0.0231697247706422
61,3794,3,"MASSACH","GREENE  W.",0.355,"",-0.421,"N","R",0.468,0.480169724770642,0.000346195358877477,0.479823529411765,0.125169724770642
61,2493,23,"MICHIGA","DENBY  E.",0.388,"",-0.835,"N","R",0.489,0.480169724770642,0.000346195358877477,0.479823529411765,0.0921697247706422
61,9434,23,"MICHIGA","TOWNSEND",0.321,"",-0.017,"N","R",0.502,0.480169724770642,0.000346195358877477,0.479823529411765,0.159169724770642
61,3472,23,"MICHIGA","GARDNER  W.",0.468,"",-0.331,"N","R",0.641,0.480169724770642,0.000346195358877477,0.479823529411765,0.0121697247706422
61,3989,23,"MICHIGA","HAMILTON",0.512,"",0.205,"N","R",0.533,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0318302752293578
61,2586,23,"MICHIGA","DIEKEMA  G.",0.52,"",-0.429,"N","R",0.6,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0398302752293578
61,8683,23,"MICHIGA","SMITH  S.W.",0.544,"",-0.607,"N","R",0.659,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0638302752293579
61,6360,23,"MICHIGA","MCMORRAN",0.691,"",0.085,"N","R",0.588,0.480169724770642,0.000346195358877477,0.479823529411765,-0.210830275229358
61,3275,23,"MICHIGA","FORDNEY  J.",0.71,"",-0.181,"N","R",0.634,0.480169724770642,0.000346195358877477,0.479823529411765,-0.229830275229358
61,6327,23,"MICHIGA","MCLAUGHLIN",0.385,"",0.01,"N","R",0.47,0.480169724770642,0.000346195358877477,0.479823529411765,0.0951697247706422
61,5785,23,"MICHIGA","LOUD  G.A.",0.524,"",-0.09,"N","R",0.652,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0438302752293578
61,2638,23,"MICHIGA","DODDS  F.H.",0.462,"",-0.373,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0181697247706422
61,10441,23,"MICHIGA","YOUNG  H.O.",0.44,"",-0.221,"N","R",0.693,0.480169724770642,0.000346195358877477,0.479823529411765,0.0401697247706422
61,9194,33,"MINNESO","TAWNEY  J.",0.618,"",0.482,"N","R",0.876,0.480169724770642,0.000346195358877477,0.479823529411765,-0.137830275229358
61,2375,33,"MINNESO","DAVIS  C.R.",0.212,"",0.906,"N","R",0.371,0.480169724770642,0.000346195358877477,0.479823529411765,0.268169724770642
61,8908,33,"MINNESO","STEVENS  F.",0.536,"",0.326,"N","R",0.328,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0558302752293579
61,6990,33,"MINNESO","NYE  F.M.",0.481,"",0.366,"N","R",0.368,0.480169724770642,0.000346195358877477,0.479823529411765,-0.000830275229357802
61,5673,33,"MINNESO","LINDBERGH",0.177,"",0.984,"N","R",0.227,0.480169724770642,0.000346195358877477,0.479823529411765,0.303169724770642
61,9683,33,"MINNESO","VOLSTEAD",0.432,"",0.847,"N","R",0.454,0.480169724770642,0.000346195358877477,0.479823529411765,0.0481697247706422
61,6476,33,"MINNESO","MILLER  C.",0.362,"",0.488,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.118169724770642
61,8877,33,"MINNESO","STEENERSON",0.43,"",0.736,"N","R",0.391,0.480169724770642,0.000346195358877477,0.479823529411765,0.0501697247706422
61,482,34,"MISSOUR","BARTHOLDT",0.353,"",-0.384,"N","R",0.425,0.480169724770642,0.000346195358877477,0.479823529411765,0.127169724770642
61,2090,34,"MISSOUR","COUDREY  H.",0.322,"",-0.874,"N","R",0.414,0.480169724770642,0.000346195358877477,0.479823529411765,0.158169724770642
61,2951,34,"MISSOUR","ELVINS  P.",0.421,"",-0.382,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0591697247706422
61,2204,34,"MISSOUR","CROW  C.A.",0.401,"",0.122,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0791697247706422
61,6672,34,"MISSOUR","MORGAN  C.",0.408,"",-0.514,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.0721697247706422
61,6804,34,"MISSOUR","MURPHY  A.",0.342,"",-0.004,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.138169724770642
61,7598,64,"MONTANA","PRAY  C.N.",0.445,"",-0.115,"N","R",0.418,0.480169724770642,0.000346195358877477,0.479823529411765,0.0351697247706422
61,4449,35,"NEBRASK","HINSHAW  E.",0.343,"",0.926,"N","R",0.411,0.480169724770642,0.000346195358877477,0.479823529411765,0.137169724770642
61,6960,35,"NEBRASK","NORRIS  G.",0.239,"",0.971,"N","R",0.369,0.480169724770642,0.000346195358877477,0.479823529411765,0.241169724770642
61,5278,35,"NEBRASK","KINKAID  M.",0.301,"",0.611,"N","R",0.444,0.480169724770642,0.000346195358877477,0.479823529411765,0.179169724770642
61,9078,4,"NEW HAM","SULLOWAY",0.445,"",-0.396,"N","R",0.465,0.480169724770642,0.000346195358877477,0.479823529411765,0.0351697247706422
61,2260,4,"NEW HAM","CURRIER  F.",0.565,"",-0.206,"N","R",0.446,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0848302752293578
61,5786,12,"NEW JER","LOUDENSLAGE",0.634,"",0.091,"N","R",0.621,0.480169724770642,0.000346195358877477,0.479823529411765,-0.153830275229358
61,3468,12,"NEW JER","GARDNER  J.",0.633,"",0.051,"N","R",0.679,0.480169724770642,0.000346195358877477,0.479823529411765,-0.152830275229358
61,4643,12,"NEW JER","HOWELL  B.",0.53,"",0.194,"N","R",0.529,0.480169724770642,0.000346195358877477,0.479823529411765,-0.0498302752293578
61,10325,12,"NEW JER","WOOD  I.W.",0.45,"",-0.392,"N","R",0.441,0.480169724770642,0.000346195358877477,0.479823529411765,0.0301697247706422
61,3322,12,"NEW JER","FOWLER  C.",0.18,"",0.094,"N","R",0.233,0.480169724770642,0.000346195358877477,0.479823529411765,0.300169724770642
61,7203,12,"NEW JER","PARKER  R.",0.655,"",-0.525,"N","R",0.508,0.480169724770642,0.000346195358877477,0.479823529411765,-0.174830275229358
61,10115,12,"NEW JER","WILEY  W.H.",0.798,"",-0.602,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,-0.317830275229358
61,1894,13,"NEW YOR","COCKS  W.W.",0.463,"",-0.274,"N","R",0.53,0.480169724770642,0.000346195358877477,0.479823529411765,0.0171697247706422
61,3244,13,"NEW YOR","FOELKER  O.",0.181,"",-0.303,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.299169724770642
61,5501,13,"NEW YOR","LAW  C.B.",0.332,"",-0.943,"N","R",0.507,0.480169724770642,0.000346195358877477,0.479823529411765,0.148169724770642
61,10452,13,"NEW YOR","YOUNG  R.",0.376,"",-0.626,"N","R",NA,0.480169724770642,0.000346195358877477,0.479823529411765,0.104169724770642
61,1399,13,"NEW YOR","CALDER  W.",0.446,"",-0.487,"N","R",0.37,0.480169724770642,0.000346195358877477,0.479823529411765,0.0341697247706422
