"cong","icpsr","statecode","district","state","name","ideo","x2","role","leader","party","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif","last_ideo"
89,10514,62,0,"COLORAD","DOMINICK",0.421,-0.605,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.116424242424242,0.477
89,823,11,0,"DELAWAR","BOGGS",0.194,-0.757,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.110575757575758,0.23
89,10163,11,0,"DELAWAR","WILLIAMS  J",0.634,-0.773,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.329424242424242,0.489
89,3255,82,0,"HAWAII","FONG",0.102,-0.57,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.202575757575758,0.09
89,10807,63,0,"IDAHO","JORDAN  L.",0.459,-0.431,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.154424242424242,0.401
89,2609,21,0,"ILLINOI","DIRKSEN",0.347,-0.54,"L","Y","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.0424242424242424,0.3
89,10812,31,0,"IOWA","MILLER",0.369,-0.504,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.0644242424242424,0.321
89,4382,31,0,"IOWA","HICKENLOOPE",0.453,-0.44,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.148424242424242,0.352
89,1510,32,0,"KANSAS","CARLSON",0.221,-0.322,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.0835757575757576,0.225
89,10817,32,0,"KANSAS","PEARSON",0.304,-0.443,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.000575757575757563,0.292
89,2052,51,0,"KENTUCK","COOPER",0.181,-0.594,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.123575757575758,0.119
89,6745,51,0,"KENTUCK","MORTON",0.266,-0.457,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.0385757575757575,0.245
89,8666,2,0,"MAINE","SMITH",0.051,-0.443,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.253575757575758,0.054
89,8185,3,0,"MASSACH","SALTONSTALL",0.227,-0.587,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.0775757575757575,0.17
89,3824,23,0,"MICHIGA","GRIFFIN",0.186,-0.747,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.118575757575758,NA
89,4660,35,0,"NEBRASK","HRUSKA",0.537,-0.222,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.232424242424242,0.516
89,2267,35,0,"NEBRASK","CURTIS",0.56,-0.308,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.255424242424242,0.561
89,2087,4,0,"NEW HAM","COTTON",0.444,-0.598,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.139424242424242,0.377
89,1569,12,0,"NEW JER","CASE",-0.158,-0.937,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.462575757575758,-0.084
89,4898,13,0,"NEW YOR","JAVITS",-0.131,-0.991,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.435575757575758,-0.155
89,10450,36,0,"NORTH D","YOUNG  M.",0.292,-0.11,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.0125757575757576,0.122
89,8301,14,0,"PENNSYL","SCOTT",0.168,-0.773,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.136575757575758,0.091
89,9369,48,0,"SOUTH C","THURMOND",0.434,0.198,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.129424242424242,NA
89,6796,37,0,"SOUTH D","MUNDT",0.335,-0.282,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.0304242424242425,0.303
89,10823,49,0,"TEXAS","TOWER",0.426,-0.055,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.121424242424242,0.588
89,645,67,0,"UTAH","BENNETT",0.51,-0.403,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.205424242424242,0.467
89,52,6,0,"VERMONT","AIKEN",0.107,-0.599,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.197575757575758,0.136
89,7637,6,0,"VERMONT","PROUTY",0.194,-0.708,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,0.110575757575758,0.178
89,10820,68,0,"WYOMING","SIMPSON",0.714,-0.404,"","N","R",0.304575757575758,0.0268484848484848,0.277727272727273,-0.409424242424242,0.625
90,10804,61,0,"ARIZONA","FANNIN",0.401,-0.154,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.147243243243243,0.438
90,5372,71,0,"CALIFOR","KUCHEL",0.08,-0.58,"W","Y","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.173756756756757,0.101
90,10814,71,0,"CALIFOR","MURPHY",0.402,-0.466,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.148243243243243,0.371
90,10514,62,0,"COLORAD","DOMINICK",0.336,-0.574,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0822432432432433,0.421
90,142,62,0,"COLORAD","ALLOTT",0.293,-0.427,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0392432432432432,0.294
90,823,11,0,"DELAWAR","BOGGS",0.24,-0.7,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0137567567567567,0.194
90,10163,11,0,"DELAWAR","WILLIAMS  J",0.673,-0.74,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.419243243243243,0.634
90,3255,82,0,"HAWAII","FONG",0.063,-0.489,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.190756756756757,0.102
90,10807,63,0,"IDAHO","JORDAN  L.",0.36,-0.442,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.106243243243243,0.459
90,2609,21,0,"ILLINOI","DIRKSEN",0.282,-0.44,"L","Y","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0282432432432432,0.347
90,11205,21,0,"ILLINOI","PERCY",0.161,-0.953,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0927567567567567,NA
90,10812,31,0,"IOWA","MILLER",0.364,-0.488,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.110243243243243,0.369
90,4382,31,0,"IOWA","HICKENLOOPE",0.375,-0.306,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.121243243243243,0.453
90,1510,32,0,"KANSAS","CARLSON",0.253,-0.33,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.000756756756756738,0.221
90,10817,32,0,"KANSAS","PEARSON",0.196,-0.5,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0577567567567567,0.304
90,2052,51,0,"KENTUCK","COOPER",0.168,-0.986,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0857567567567567,0.181
90,6745,51,0,"KENTUCK","MORTON",0.232,-0.651,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0217567567567567,0.266
90,8666,2,0,"MAINE","SMITH",0.114,-0.329,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.139756756756757,0.051
90,11201,3,0,"MASSACH","BROOKE",-0.013,-1,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.266756756756757,NA
90,3824,23,0,"MICHIGA","GRIFFIN",0.272,-0.962,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0182432432432433,0.186
90,2267,35,0,"NEBRASK","CURTIS",0.506,-0.207,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.252243243243243,0.56
90,4660,35,0,"NEBRASK","HRUSKA",0.416,-0.164,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.162243243243243,0.537
90,2087,4,0,"NEW HAM","COTTON",0.361,-0.475,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.107243243243243,0.444
90,1569,12,0,"NEW JER","CASE",-0.142,-0.99,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.395756756756757,-0.158
90,4898,13,0,"NEW YOR","JAVITS",-0.138,-0.99,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.391756756756757,-0.131
90,3670,13,0,"NEW YOR","GOODELL",-0.07,-0.906,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.323756756756757,NA
90,10450,36,0,"NORTH D","YOUNG  M.",0.176,0.079,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0777567567567568,0.292
90,11203,72,0,"OREGON","HATFIELD",0.14,-0.99,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.113756756756757,NA
90,8301,14,0,"PENNSYL","SCOTT",0.11,-0.773,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.143756756756757,0.168
90,9369,48,0,"SOUTH C","THURMOND",0.637,0.036,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.383243243243243,0.434
90,6796,37,0,"SOUTH D","MUNDT",0.301,-0.208,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0472432432432432,0.335
90,11200,54,0,"TENNESS","BAKER",0.286,-0.539,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0322432432432432,NA
90,10823,49,0,"TEXAS","TOWER",0.431,-0.198,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.177243243243243,0.426
90,645,67,0,"UTAH","BENNETT",0.347,-0.257,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.0932432432432432,0.51
90,7637,6,0,"VERMONT","PROUTY",0.179,-0.694,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.0747567567567567,0.194
90,52,6,0,"VERMONT","AIKEN",0.099,-0.567,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,0.154756756756757,0.107
90,11202,68,0,"WYOMING","HANSEN",0.498,-0.397,"","N","R",0.253756756756757,-0.0508190008190008,0.304575757575758,-0.244243243243243,NA
91,12109,81,0,"ALASKA","STEVENS",0.081,-0.491,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.151454545454545,NA
91,3658,61,0,"ARIZONA","GOLDWATER",0.544,-0.469,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.311545454545455,NA
91,10804,61,0,"ARIZONA","FANNIN",0.404,-0.179,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.171545454545455,0.401
91,10814,71,0,"CALIFOR","MURPHY",0.273,-0.26,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0405454545454546,0.402
91,142,62,0,"COLORAD","ALLOTT",0.362,-0.483,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.129545454545455,0.293
91,10514,62,0,"COLORAD","DOMINICK",0.386,-0.686,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.153545454545455,0.336
91,823,11,0,"DELAWAR","BOGGS",0.204,-0.655,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0284545454545455,0.24
91,10163,11,0,"DELAWAR","WILLIAMS J",0.633,-0.774,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.400545454545455,0.673
91,10593,43,0,"FLORIDA","GURNEY",0.403,-0.129,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.170545454545455,NA
91,3255,82,0,"HAWAII","FONG",0.08,-0.457,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.152454545454545,0.063
91,10807,63,0,"IDAHO","JORDAN L.",0.303,-0.459,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0705454545454545,0.36
91,2609,21,0,"ILLINOI","DIRKSEN",0.306,-0.472,"LN","Y","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0735454545454545,0.282
91,11205,21,0,"ILLINOI","PERCY",0.085,-0.876,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.147454545454545,0.161
91,12110,21,0,"ILLINOI","SMITH",0.258,-0.612,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0255454545454545,NA
91,10812,31,0,"IOWA","MILLER",0.277,-0.423,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0445454545454546,0.364
91,10817,32,0,"KANSAS","PEARSON",0.171,-0.528,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0614545454545455,0.196
91,10513,32,0,"KANSAS","DOLE",0.357,-0.505,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.124545454545455,NA
91,2052,51,0,"KENTUCK","COOPER",0.168,-0.766,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0644545454545455,0.168
91,12102,51,0,"KENTUCK","COOK",0.218,-0.634,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0144545454545455,NA
91,8666,2,0,"MAINE","SMITH",0.156,-0.378,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0764545454545455,0.114
91,10535,52,0,"MARYLAN","MATHIAS",-0.053,-0.868,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.285454545454545,NA
91,11201,3,0,"MASSACH","BROOKE",-0.058,-0.909,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.290454545454545,-0.013
91,3824,23,0,"MICHIGA","GRIFFIN",0.326,-0.945,"NW","Y","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0935454545454545,0.272
91,4660,35,0,"NEBRASK","HRUSKA",0.389,-0.181,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.156545454545455,0.416
91,2267,35,0,"NEBRASK","CURTIS",0.506,-0.282,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.273545454545455,0.506
91,2087,4,0,"NEW HAM","COTTON",0.444,-0.526,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.211545454545455,0.361
91,1569,12,0,"NEW JER","CASE",-0.176,-0.935,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.408454545454545,-0.142
91,4898,13,0,"NEW YOR","JAVITS",-0.144,-0.985,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.376454545454545,-0.138
91,3670,13,0,"NEW YOR","GOODELL",-0.238,-0.971,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.470454545454545,-0.07
91,10450,36,0,"NORTH D","YOUNG  M.",0.19,-0.03,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0424545454545455,0.176
91,12108,24,0,"OHIO","SAXBE",0.189,-0.982,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0434545454545455,NA
91,12101,53,0,"OKLAHOM","BELLMON",0.365,-0.714,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.132545454545455,NA
91,12107,72,0,"OREGON","PACKWOOD",0.144,-0.863,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0884545454545455,NA
91,11203,72,0,"OREGON","HATFIELD",0.006,-0.999,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.226454545454545,0.14
91,10557,14,0,"PENNSYL","SCHWEIKER",-0.026,-0.709,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.258454545454545,NA
91,8301,14,0,"PENNSYL","SCOTT",0.147,-0.771,"WL","Y","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.0854545454545455,0.11
91,9369,48,0,"SOUTH C","THURMOND",0.483,0.107,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.250545454545455,0.637
91,6796,37,0,"SOUTH D","MUNDT",0.35,-0.248,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.117545454545455,0.301
91,11200,54,0,"TENNESS","BAKER",0.259,-0.456,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.0265454545454545,0.286
91,10823,49,0,"TEXAS","TOWER",0.397,-0.115,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.164545454545455,0.431
91,645,67,0,"UTAH","BENNETT",0.394,-0.3,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.161545454545455,0.347
91,7637,6,0,"VERMONT","PROUTY",0.118,-0.526,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.114454545454545,0.179
91,52,6,0,"VERMONT","AIKEN",0.08,-0.44,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,0.152454545454545,0.099
91,11202,68,0,"WYOMING","HANSEN",0.467,-0.383,"","N","R",0.232454545454545,-0.0213022113022113,0.253756756756757,-0.234545454545455,0.498
92,12109,81,0,"ALASKA","STEVENS T",0.028,-0.513,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.203933333333333,0.081
92,10804,61,0,"ARIZONA","FANNIN P",0.548,-0.106,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.316066666666667,0.404
92,3658,61,0,"ARIZONA","GOLDWATER B",0.738,-0.551,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.506066666666667,0.544
92,142,62,0,"COLORAD","ALLOTT G",0.304,-0.56,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0720666666666667,0.362
92,10514,62,0,"COLORAD","DOMINICK P",0.392,-0.582,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.160066666666667,0.386
92,12032,1,0,"CONNECT","WEICKER L",0.202,-0.911,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0299333333333333,NA
92,823,11,0,"DELAWAR","BOGGS J",0.155,-0.699,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0769333333333333,0.204
92,11044,11,0,"DELAWAR","ROTH W",0.32,-0.777,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0880666666666667,NA
92,10593,43,0,"FLORIDA","GURNEY E",0.295,-0.088,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0630666666666667,0.403
92,3255,82,0,"HAWAII","FONG H",0.207,-0.53,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0249333333333333,0.08
92,10807,63,0,"IDAHO","JORDAN L",0.302,-0.43,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0700666666666667,0.303
92,11205,21,0,"ILLINOI","PERCY C",0.043,-0.939,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.188933333333333,0.085
92,10812,31,0,"IOWA","MILLER J",0.268,-0.581,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0360666666666667,0.277
92,10513,32,0,"KANSAS","DOLE R",0.334,-0.47,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.102066666666667,0.357
92,10817,32,0,"KANSAS","PEARSON J",0.062,-0.491,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.169933333333333,0.171
92,12102,51,0,"KENTUCK","COOK M",0.131,-0.502,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.100933333333333,0.218
92,2052,51,0,"KENTUCK","COOPER J",0.213,-0.977,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0189333333333333,0.168
92,8666,2,0,"MAINE","SMITH M",0.153,-0.388,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0789333333333333,0.156
92,12002,52,0,"MARYLAN","BEALL G",0.212,-0.706,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0199333333333333,NA
92,10535,52,0,"MARYLAN","MATHIAS C",-0.02,-0.882,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.251933333333333,-0.053
92,11201,3,0,"MASSACH","BROOKE E",-0.1,-0.995,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.331933333333333,-0.058
92,3824,23,0,"MICHIGA","GRIFFIN R",0.303,-0.865,"W","Y","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0710666666666667,0.326
92,4660,35,0,"NEBRASK","HRUSKA R",0.408,-0.318,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.176066666666667,0.389
92,2267,35,0,"NEBRASK","CURTIS C",0.414,-0.353,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.182066666666667,0.506
92,2087,4,0,"NEW HAM","COTTON N",0.431,-0.407,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.199066666666667,0.444
92,1569,12,0,"NEW JER","CASE C",-0.203,-0.811,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.434933333333333,-0.176
92,4898,13,0,"NEW YOR","JAVITS J",-0.094,-0.952,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.325933333333333,-0.144
92,10450,36,0,"NORTH D","YOUNG M",0.19,-0.118,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0419333333333333,0.19
92,12108,24,0,"OHIO","SAXBE W",0.278,-0.961,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0460666666666667,0.189
92,10630,24,0,"OHIO","TAFT R",0.285,-0.959,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0530666666666667,NA
92,12101,53,0,"OKLAHOM","BELLMON H",0.327,-0.77,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0950666666666667,0.365
92,11203,72,0,"OREGON","HATFIELD M",0.011,-1,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.220933333333333,0.006
92,12107,72,0,"OREGON","PACKWOOD B",0.178,-0.81,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0539333333333333,0.144
92,10557,14,0,"PENNSYL","SCHWEIKER R",-0.017,-0.91,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.248933333333333,-0.026
92,8301,14,0,"PENNSYL","SCOTT H",0.204,-0.835,"L","Y","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.0279333333333333,0.147
92,9369,48,0,"SOUTH C","THURMOND S",0.368,0.053,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.136066666666667,0.483
92,6796,37,0,"SOUTH D","MUNDT K",0.324,-0.351,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0920666666666667,0.35
92,10571,54,0,"TENNESS","BROCK W",0.385,-0.303,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.153066666666667,NA
92,11200,54,0,"TENNESS","BAKER H",0.227,-0.286,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.00493333333333332,0.259
92,10823,49,0,"TEXAS","TOWER J",0.325,-0.143,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0930666666666667,0.397
92,645,67,0,"UTAH","BENNETT W",0.456,-0.377,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.224066666666667,0.394
92,52,6,0,"VERMONT","AIKEN G",0.106,-0.654,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.125933333333333,0.08
92,7637,6,0,"VERMONT","PROUTY W",0.261,-0.686,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.0290666666666667,0.118
92,10562,6,0,"VERMONT","STAFFORD R",0.056,-0.696,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,0.175933333333333,NA
92,11202,68,0,"WYOMING","HANSEN C",0.427,-0.118,"","N","R",0.231933333333333,-0.000521212121212145,0.232454545454545,-0.195066666666667,0.467
93,12109,81,0,"ALASKA","STEVENS T",0.137,-0.637,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.109452380952381,0.028
93,3658,61,0,"ARIZONA","GOLDWATER B",0.583,-0.474,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.336547619047619,0.738
93,10804,61,0,"ARIZONA","FANNIN P",0.54,-0.169,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.293547619047619,0.548
93,10514,62,0,"COLORAD","DOMINICK P",0.332,-0.477,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.0855476190476191,0.392
93,12032,1,0,"CONNECT","WEICKER L",0.13,-0.969,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.116452380952381,0.202
93,11044,11,0,"DELAWAR","ROTH W",0.319,-0.724,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.0725476190476191,0.32
93,10593,43,0,"FLORIDA","GURNEY E",0.275,-0.106,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.0285476190476191,0.295
93,3255,82,0,"HAWAII","FONG H",0.224,-0.617,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.0224523809523809,0.207
93,11029,63,0,"IDAHO","MCCLURE J",0.407,-0.129,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.160547619047619,NA
93,11205,21,0,"ILLINOI","PERCY C",0.075,-0.997,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.171452380952381,0.043
93,10817,32,0,"KANSAS","PEARSON J",0.063,-0.567,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.183452380952381,0.062
93,10513,32,0,"KANSAS","DOLE R",0.253,-0.428,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.00654761904761905,0.334
93,12102,51,0,"KENTUCK","COOK M",0.152,-0.529,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.094452380952381,0.131
93,12002,52,0,"MARYLAN","BEALL G",0.191,-0.664,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.0554523809523809,0.212
93,10535,52,0,"MARYLAN","MATHIAS C",-0.066,-0.897,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.312452380952381,-0.02
93,11201,3,0,"MASSACH","BROOKE E",-0.137,-0.955,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.383452380952381,-0.1
93,3824,23,0,"MICHIGA","GRIFFIN R",0.36,-0.678,"W","Y","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.113547619047619,0.303
93,4660,35,0,"NEBRASK","HRUSKA R",0.44,-0.248,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.193547619047619,0.408
93,2267,35,0,"NEBRASK","CURTIS C",0.462,-0.164,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.215547619047619,0.414
93,2087,4,0,"NEW HAM","COTTON N",0.423,-0.366,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.176547619047619,0.431
93,1569,12,0,"NEW JER","CASE C",-0.217,-0.851,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.463452380952381,-0.203
93,14103,66,0,"NEW MEX","DOMENICI P",0.196,-0.448,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.0504523809523809,NA
93,4898,13,0,"NEW YOR","JAVITS J",-0.122,-0.989,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.368452380952381,-0.094
93,14105,47,0,"NORTH C","HELMS J",0.523,0.665,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.276547619047619,NA
93,10450,36,0,"NORTH D","YOUNG M",0.129,-0.046,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,0.117452380952381,0.19
93,10630,24,0,"OHIO","TAFT R",0.282,-0.959,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.035547619047619,0.285
93,12108,24,0,"OHIO","SAXBE W",0.29,-0.957,"","N","R",0.246452380952381,0.0145190476190476,0.231933333333333,-0.043547619047619,0.278
