"cong","icpsr","statecode","district","state","name","ideo","x2","role","leader","party","cong_ideo_mean","party_del","last_cong_ideo_mean","ideo_dif","last_ideo"
68,7473,65,0,"NEVADA","PITTMAN  K.",-0.256,-0.386,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0516046511627907,-0.285
68,2863,12,0,"NEW JER","EDWARDS  E.",-0.055,-0.999,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.149395348837209,NA
68,5023,66,0,"NEW MEX","JONES  A.A.",-0.141,-0.098,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0633953488372093,-0.17
68,2062,13,0,"NEW YOR","COPELAND",-0.032,0.578,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.172395348837209,NA
68,8514,47,0,"NORTH C","SIMMONS  F.",-0.292,-0.639,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0876046511627907,-0.362
68,7120,47,0,"NORTH C","OVERMAN  L.",-0.33,-0.745,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.125604651162791,-0.368
68,7133,53,0,"OKLAHOM","OWEN  R.L.",-0.207,-0.606,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.00260465116279068,-0.149
68,3544,5,0,"RHODE I","GERRY  P.G.",-0.061,-0.457,"W","Y","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.143395348837209,-0.35
68,2552,48,0,"SOUTH C","DIAL  N.B.",-0.243,-0.97,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0386046511627907,-0.25
68,8613,48,0,"SOUTH C","SMITH  E.D.",-0.426,-0.772,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.221604651162791,-0.338
68,6293,54,0,"TENNESS","MCKELLAR",-0.211,-0.255,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.00660465116279069,-0.305
68,8471,54,0,"TENNESS","SHIELDS  J.",-0.3,-0.954,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0956046511627907,-0.262
68,8446,49,0,"TEXAS","SHEPPARD",-0.348,-0.173,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.143604651162791,-0.239
68,6109,49,0,"TEXAS","MAYFIELD",-0.316,-0.317,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.111604651162791,NA
68,5274,67,0,"UTAH","KING  W.H.",-0.099,-0.995,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.105395348837209,-0.345
68,9106,40,0,"VIRGINI","SWANSON  C.",-0.262,-0.809,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,0.0576046511627907,-0.352
68,3625,40,0,"VIRGINI","GLASS  C.",-0.144,-0.745,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0603953488372093,-0.373
68,2595,73,0,"WASHING","DILL  C.C.",0.031,0.312,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.235395348837209,NA
68,6856,56,0,"WEST VI","NEELY  M.M.",-0.154,0.154,"","N","D",-0.204395348837209,0.0616302921884317,-0.266025641025641,-0.0503953488372093,NA
