cong,icpsr,statecode,district,state,party,name,ideo,x2,loglike,nvotes,classerrs,gmp,role,power,leader
106,99909,99,0,USA,100,CLINTON,-0.383,-0.342,-5.05068,53,2,0.909,,,
106,49700,41,0,ALABAMA,200,SESSIONS,0.568,0.085,-90.28844,535,47,0.845,,,
106,94659,41,0,ALABAMA,200,SHELBY,0.55,0.643,-90.54041,535,40,0.844,,,
106,14907,81,0,ALASKA,200,MURKOWSKI,0.462,-0.103,-64.59518,520,23,0.883,,,
106,12109,81,0,ALASKA,200,STEVENS,0.245,-0.263,-107.75117,536,35,0.818,,,
106,15429,61,0,ARIZONA,200,KYL,0.471,-0.766,-86.03854,537,40,0.852,,,
106,15039,61,0,ARIZONA,200,MCCAIN,0.317,-0.948,-128.85944,384,67,0.715,,,
106,29306,42,0,ARKANSA,200,HUTCHINSON,0.477,-0.334,-98.47491,521,51,0.828,,,
106,29305,42,0,ARKANSA,100,LINCOLN,-0.238,0.501,-131.33064,537,62,0.783,,,
106,15011,71,0,CALIFOR,100,BOXER,-0.545,-0.092,-70.06252,514,27,0.873,,,
106,49300,71,0,CALIFOR,100,FEINSTEIN,-0.263,0.014,-95.53493,511,42,0.829,,,
106,29108,62,0,COLORAD,200,ALLARD,0.646,-0.247,-70.02426,536,29,0.878,,,
106,95407,62,0,COLORAD,200,CAMPBELL,0.5,0.819,-119.86948,533,56,0.799,,,
106,14213,1,0,CONNECT,100,DODD,-0.318,-0.115,-94.30856,515,46,0.833,,,
106,15704,1,0,CONNECT,100,LIEBERMAN,-0.244,-0.219,-113.18323,490,53,0.794,,,
106,14101,11,0,DELAWAR,100,BIDEN,-0.262,0.074,-122.45433,522,55,0.791,,,
106,11044,11,0,DELAWAR,200,ROTH  WILLI,0.188,-0.767,-135.1431,519,54,0.771,,,
106,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.296,-0.329,-167.76425,536,78,0.731,,,
106,15037,43,0,FLORIDA,200,MACK,0.379,-0.531,-86.52851,514,33,0.845,,,
106,49701,44,0,GEORGIA,100,CLELAND,-0.289,0.231,-124.43371,540,52,0.794,,,
106,49301,44,0,GEORGIA,200,COVERDELL,0.47,-0.171,-47.81982,465,18,0.902,,,
106,49904,44,0,GEORGIA,100,MILLER,-0.03,0.311,-9.25714,50,3,0.831,,,
106,14400,82,0,HAWAII,100,AKAKA,-0.407,0.214,-61.7734,514,18,0.887,,,
106,4812,82,0,HAWAII,100,INOUYE,-0.327,0.488,-86.39827,482,38,0.836,,,
106,14809,63,0,IDAHO,200,CRAIG,0.561,-0.015,-58.40892,539,20,0.897,,,
106,29345,63,0,IDAHO,200,CRAPO,0.496,-0.112,-61.28155,522,20,0.889,,,
106,15021,21,0,ILLINOI,100,DURBIN,-0.418,-0.019,-74.05422,535,28,0.871,,,
106,49900,21,0,ILLINOI,200,FITZGERALD,0.254,-0.967,-166.62302,517,77,0.724,,,
106,49901,22,0,INDIANA,100,BAYH,-0.275,0.202,-122.72702,540,52,0.797,,,
106,14506,22,0,INDIANA,200,LUGAR,0.217,-0.479,-115.97308,533,49,0.804,,,
106,14226,31,0,IOWA,200,GRASSLEY,0.354,-0.286,-113.83076,540,43,0.81,,,
106,14230,31,0,IOWA,100,HARKIN,-0.487,0.05,-72.11089,535,29,0.874,,,
106,29523,32,0,KANSAS,200,BROWNBACK,0.448,-0.51,-83.1848,535,29,0.856,,,
106,14852,32,0,KANSAS,200,ROBERTS,0.402,0.02,-68.02597,538,28,0.881,,,
106,15406,51,0,KENTUCK,200,BUNNING,0.737,0.238,-84.17275,524,43,0.852,,,
106,14921,51,0,KENTUCK,200,MCCONNELL,0.44,-0.073,-68.56889,538,26,0.88,,,
106,13056,45,0,LOUISIA,100,BREAUX,-0.18,0.895,-125.17365,531,53,0.79,,,
106,49702,45,0,LOUISIA,100,LANDRIEU,-0.251,0.59,-124.32598,530,59,0.791,,,
106,49703,2,0,MAINE,200,COLLINS,0.088,-0.744,-192.6712,540,83,0.7,,,
106,14661,2,0,MAINE,200,SNOWE,0.056,-0.701,-200.08012,540,94,0.69,,,
106,14440,52,0,MARYLAN,100,MIKULSKI,-0.45,0.223,-88.62539,533,43,0.847,,,
106,13039,52,0,MARYLAN,100,SARBANES,-0.428,0.059,-78.40298,540,40,0.865,,,
106,10808,3,0,MASSACH,100,KENNEDY  ED,-0.413,-0.058,-58.37018,499,26,0.89,,,
106,14920,3,0,MASSACH,100,KERRY  JOHN,-0.327,-0.068,-68.21709,526,24,0.878,,,
106,49500,23,0,MICHIGA,200,ABRAHAM,0.209,-0.381,-121.51392,540,60,0.798,,,
106,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.424,0.223,-62.5158,538,21,0.89,,,
106,29367,33,0,MINNESO,200,GRAMS,0.469,-0.423,-94.34264,521,40,0.834,,,
106,49101,33,0,MINNESO,100,WELLSTONE,-0.66,-0.247,-114.39384,535,42,0.807,,,
106,14009,46,0,MISSISS,200,COCHRAN,0.41,0.057,-65.01456,534,22,0.885,,,
106,14031,46,0,MISSISS,200,LOTT,0.452,-0.212,-70.65822,538,26,0.877,L,,
106,49501,34,0,MISSOUR,200,ASHCROFT,0.41,-0.415,-95.19755,531,39,0.836,,,
106,15501,34,0,MISSOUR,200,BOND,0.358,-0.187,-82.56383,530,32,0.856,,,
106,14203,64,0,MONTANA,100,BAUCUS,-0.279,0.34,-134.53561,538,63,0.779,,,
106,15701,64,0,MONTANA,200,BURNS,0.409,-0.067,-108.43601,527,51,0.814,,,
106,49704,35,0,NEBRASK,200,HAGEL,0.362,-0.53,-115.29903,535,54,0.806,,,
106,15702,35,0,NEBRASK,100,KERREY  ROB,-0.227,0.119,-138.04358,534,67,0.772,,,
106,15700,65,0,NEVADA,100,BRYAN  RICH,-0.314,0.284,-95.29263,537,46,0.837,,,
106,15054,65,0,NEVADA,100,REID,-0.404,0.652,-105.72024,539,43,0.822,W,,
106,14826,4,0,NEW HAM,200,GREGG,0.384,-0.822,-110.41022,517,57,0.808,,,
106,15116,4,0,NEW HAM,200,SMITH  ROBE,0.985,0.171,-127.38973,540,55,0.79,,,
106,14914,12,0,NEW JER,100,LAUTENBERG,-0.442,-0.161,-76.08679,526,34,0.865,,,
106,15071,12,0,NEW JER,100,TORRICELLI,-0.246,-0.168,-158.59741,522,81,0.738,,,
106,14912,66,0,NEW MEX,100,BINGAMAN,-0.255,0.278,-110.62208,536,49,0.814,,,
106,14103,66,0,NEW MEX,200,DOMENICI,0.304,-0.132,-57.51952,523,19,0.896,,,
106,14508,13,0,NEW YOR,100,MOYNIHAN,-0.276,-0.123,-120.14436,487,52,0.781,,,
106,14858,13,0,NEW YOR,100,SCHUMER,-0.342,-0.1,-74.34225,536,27,0.87,,,
106,49902,47,0,NORTH C,100,EDWARDS,-0.333,0.311,-109.9292,537,51,0.815,,,
106,14105,47,0,NORTH C,200,HELMS,0.841,0.541,-82.57397,516,42,0.852,,,
106,15502,36,0,NORTH D,100,CONRAD,-0.344,0.888,-130.36031,538,52,0.785,,,
106,14812,36,0,NORTH D,100,DORGAN,-0.386,0.794,-118.36848,536,57,0.802,,,
106,15020,24,0,OHIO,200,DEWINE,0.205,-0.46,-141.13597,539,71,0.77,,,
106,49903,24,0,OHIO,200,VOINOVICH,0.258,-0.966,-223.14401,528,104,0.655,,,
106,15424,53,0,OKLAHOM,200,INHOFE,0.809,0.203,-72.10831,519,33,0.87,,,
106,14908,53,0,OKLAHOM,200,NICKLES  DO,0.53,-0.719,-79.14526,538,27,0.863,W,,
106,49705,72,0,OREGON,200,SMITH  GORD,0.202,-0.409,-109.01498,533,45,0.815,,,
106,14871,72,0,OREGON,100,WYDEN,-0.313,-0.166,-85.95851,539,37,0.853,,,
106,29141,14,0,PENNSYL,200,SANTORUM,0.301,-0.471,-102.1617,534,49,0.826,,,
106,14910,14,0,PENNSYL,200,SPECTER,0.019,-0.571,-261.70212,531,135,0.611,,,
106,14500,5,0,RHODE I,200,CHAFEE,0.032,-0.821,-83.36727,258,39,0.724,,,
106,49905,5,0,RHODE I,200,CHAFEE,-0.105,-0.785,-73.46687,250,34,0.745,,,
106,29142,5,0,RHODE I,100,REED,-0.47,0.03,-76.36211,538,38,0.868,,,
106,11204,48,0,SOUTH C,100,HOLLINGS,-0.391,0.92,-141.73074,529,72,0.765,,,
106,9369,48,0,SOUTH C,200,THURMOND,0.448,0.065,-95.46571,539,40,0.838,,,
106,14617,37,0,SOUTH D,100,DASCHLE,-0.357,0.469,-74.04176,528,34,0.869,L,,
106,15425,37,0,SOUTH D,100,JOHNSON,-0.329,0.5,-114.71127,537,48,0.808,,,
106,49502,54,0,TENNESS,200,FRIST,0.346,-0.32,-68.80821,533,25,0.879,,,
106,49503,54,0,TENNESS,200,THOMPSON,0.389,-0.7,-128.66092,539,59,0.788,,,
106,14628,49,0,TEXAS,200,GRAMM  PHIL,0.633,-0.475,-77.93973,538,28,0.865,,,
106,49306,49,0,TEXAS,200,HUTCHISON,0.349,-0.18,-118.40275,532,46,0.8,,,
106,49307,67,0,UTAH,200,BENNETT,0.309,-0.12,-67.00432,534,26,0.882,,,
106,14503,67,0,UTAH,200,HATCH,0.318,-0.018,-65.9172,528,30,0.883,,,
106,14240,6,0,VERMONT,200,JEFFORDS,0.017,-0.821,-178.82645,526,80,0.712,,,
106,14307,6,0,VERMONT,100,LEAHY,-0.371,0.062,-117.34332,525,53,0.8,,,
106,15705,40,0,VIRGINI,100,ROBB,-0.284,0.059,-122.12784,540,57,0.798,,,
106,14712,40,0,VIRGINI,200,WARNER,0.242,-0.369,-116.11417,535,51,0.805,,,
106,14904,73,0,WASHING,200,GORTON,0.268,-0.378,-87.74767,517,34,0.844,,,
106,49308,73,0,WASHING,100,MURRAY,-0.363,0.083,-81.991,518,33,0.854,,,
106,1366,56,0,WEST VI,100,BYRD  ROBER,-0.252,0.968,-212.02074,537,115,0.674,,,
106,14922,56,0,WEST VI,100,ROCKEFELLER,-0.381,0.319,-77.37423,528,29,0.864,,,
106,49309,25,0,WISCONS,100,FEINGOLD,-0.461,-0.888,-162.93372,540,80,0.74,,,
106,15703,25,0,WISCONS,100,KOHL,-0.305,-0.212,-145.97063,529,76,0.759,,,
106,49706,68,0,WYOMING,200,ENZI,0.62,-0.194,-80.92149,539,30,0.861,,,
106,15633,68,0,WYOMING,200,THOMAS,0.517,-0.303,-85.49809,528,38,0.851,,,
107,99910,99,0,USA,200,BUSH,0.453,-0.711,-3.06459,53,1,0.944,,,
107,49700,41,0,ALABAMA,200,SESSIONS,0.539,0.172,-132.90086,444,55,0.741,,,
107,94659,41,0,ALABAMA,200,SHELBY,0.496,0.578,-139.74788,447,52,0.732,,,
107,14907,81,0,ALASKA,200,MURKOWSKI,0.424,-0.122,-74.34276,420,28,0.838,,,
107,12109,81,0,ALASKA,200,STEVENS,0.3,-0.298,-100.74865,412,35,0.783,,,
107,15429,61,0,ARIZONA,200,KYL,0.606,-0.732,-75.97959,455,35,0.846,,,
107,15039,61,0,ARIZONA,200,MCCAIN,0.13,-0.992,-194.45004,442,105,0.644,,,
107,29306,42,0,ARKANSA,200,"HUTCHINSON,",0.391,0.091,-113.54094,446,50,0.775,,,
107,29305,42,0,ARKANSA,100,LINCOLN,-0.2,0.471,-118.81557,455,51,0.77,,,
107,15011,71,0,CALIFOR,100,BOXER,-0.491,-0.231,-62.07951,442,23,0.869,,,
107,49300,71,0,CALIFOR,100,FEINSTEIN,-0.26,-0.09,-112.32473,452,52,0.78,,,
107,29108,62,0,COLORAD,200,ALLARD,0.581,-0.258,-82.57504,454,41,0.834,,,
107,95407,62,0,COLORAD,200,CAMPBELL,0.364,0.174,-130.48703,442,44,0.744,,,
107,14213,1,0,CONNECT,100,DODD,-0.431,0.097,-77.27236,445,31,0.841,,,
107,15704,1,0,CONNECT,100,LIEBERMAN,-0.295,-0.134,-99.04292,448,35,0.802,,,
107,14101,11,0,DELAWAR,100,BIDEN,-0.317,0.036,-94.68777,449,43,0.81,,,
107,15015,11,0,DELAWAR,100,CARPER,-0.214,-0.065,-146.25533,454,62,0.725,,,
107,15503,43,0,FLORIDA,100,"GRAHAM, BOB",-0.301,0.172,-121.35258,457,52,0.767,,,
107,14651,43,0,FLORIDA,100,"NELSON, CLA",-0.3,0.131,-128.42513,455,50,0.754,,,
107,49701,44,0,GEORGIA,100,CLELAND,-0.21,0.513,-122.47415,455,57,0.764,,,
107,49904,44,0,GEORGIA,100,MILLER,0.025,0.267,-118.70786,436,61,0.762,,,
107,14400,82,0,HAWAII,100,AKAKA,-0.419,0.339,-66.32855,428,25,0.856,,,
107,4812,82,0,HAWAII,100,INOUYE,-0.391,0.245,-78.29996,428,32,0.833,,,
107,14809,63,0,IDAHO,200,CRAIG,0.544,0.036,-62.35729,452,27,0.871,,,
107,29345,63,0,IDAHO,200,CRAPO,0.435,-0.019,-69.36102,438,30,0.854,,,
107,15021,21,0,ILLINOI,100,DURBIN,-0.439,-0.048,-77.42667,455,25,0.844,,,
107,49900,21,0,ILLINOI,200,FITZGERALD,0.192,-0.842,-161.28343,435,79,0.69,,,
107,49901,22,0,INDIANA,100,BAYH,-0.241,0.213,-160.11768,456,67,0.704,,,
107,14506,22,0,INDIANA,200,LUGAR,0.324,-0.624,-101.55241,457,46,0.801,,,
107,14226,31,0,IOWA,200,GRASSLEY,0.367,-0.405,-109.77484,457,48,0.786,,,
107,14230,31,0,IOWA,100,HARKIN,-0.415,0.128,-84.01178,449,35,0.829,,,
107,29523,32,0,KANSAS,200,BROWNBACK,0.43,-0.433,-129.62093,449,44,0.749,,,
107,14852,32,0,KANSAS,200,ROBERTS,0.537,0.203,-68.11534,451,31,0.86,,,
107,15406,51,0,KENTUCK,200,BUNNING,0.579,-0.149,-65.57179,450,30,0.864,,,
107,14921,51,0,KENTUCK,200,MCCONNELL,0.445,-0.208,-57.09369,457,20,0.883,,,
107,13056,45,0,LOUISIA,100,BREAUX,-0.118,0.855,-125.253,452,49,0.758,,,
107,49702,45,0,LOUISIA,100,LANDRIEU,-0.227,0.548,-130.80508,449,57,0.747,,,
107,49703,2,0,MAINE,200,COLLINS,0.043,-0.595,-138.01505,457,65,0.739,,,
107,14661,2,0,MAINE,200,SNOWE,0.034,-0.599,-139.17029,457,61,0.737,,,
107,14440,52,0,MARYLAN,100,MIKULSKI,-0.407,0.295,-62.05542,453,21,0.872,,,
107,13039,52,0,MARYLAN,100,SARBANES,-0.465,-0.021,-48.67333,457,19,0.899,,,
107,10808,3,0,MASSACH,100,"KENNEDY, ED",-0.435,-0.253,-65.66081,440,30,0.861,,,
107,14920,3,0,MASSACH,100,"KERRY, JOHN",-0.348,-0.149,-59.10828,443,23,0.875,,,
107,29732,23,0,MICHIGA,100,STABENOW,-0.416,0.388,-74.15321,456,30,0.85,,,
107,14709,23,0,MICHIGA,100,"LEVIN, CARL",-0.474,0.354,-64.94905,457,27,0.868,,,
107,40101,33,0,MINNESO,100,DAYTON,-0.546,0.315,-59.49723,445,19,0.875,,,
107,49101,33,0,MINNESO,100,WELLSTONE,-0.626,-0.06,-35.46887,444,10,0.923,,,
107,14009,46,0,MISSISS,200,COCHRAN,0.263,-0.346,-110.80547,457,52,0.785,,,
107,14031,46,0,MISSISS,200,LOTT,0.543,-0.319,-72.73581,448,23,0.85,L,,
107,40102,34,0,MISSOUR,100,CARNAHAN,-0.293,0.492,-112.28445,449,49,0.779,,,
107,15501,34,0,MISSOUR,200,BOND,0.429,-0.326,-94.63549,451,45,0.811,,,
107,14203,64,0,MONTANA,100,BAUCUS,-0.15,0.375,-143.75116,445,62,0.724,,,
107,15701,64,0,MONTANA,200,BURNS,0.501,0.102,-99.81658,446,31,0.799,,,
107,49704,35,0,NEBRASK,200,HAGEL,0.372,-0.444,-96.99914,452,39,0.807,,,
107,40103,35,0,NEBRASK,100,"NELSON, BEN",-0.084,0.738,-122.06448,456,49,0.765,,,
107,29537,65,0,NEVADA,200,ENSIGN,0.311,-0.771,-135.23892,443,61,0.737,,,
107,15054,65,0,NEVADA,100,REID,-0.385,0.417,-73.03001,455,28,0.852,W,,
107,14826,4,0,NEW HAM,200,GREGG,0.381,-0.824,-111.57576,446,53,0.779,,,
107,15116,4,0,NEW HAM,200,"SMITH, ROBE",0.559,-0.525,-102.06051,450,44,0.797,,,
107,40104,12,0,NEW JER,100,CORZINE,-0.489,-0.264,-75.83538,454,35,0.846,,,
107,15071,12,0,NEW JER,100,TORRICELLI,-0.251,0.063,-152.39073,429,74,0.701,,,
107,14912,66,0,NEW MEX,100,BINGAMAN,-0.28,0.139,-107.37762,443,48,0.785,,,
107,14103,66,0,NEW MEX,200,DOMENICI,0.302,-0.313,-71.51268,410,31,0.84,,,
107,40105,13,0,NEW YOR,100,CLINTON,-0.386,0.096,-79.42971,453,29,0.839,,,
107,14858,13,0,NEW YOR,100,SCHUMER,-0.351,-0.076,-90.64856,450,44,0.818,,,
107,49902,47,0,NORTH C,100,EDWARDS,-0.303,0.304,-84.81138,455,31,0.83,,,
107,14105,47,0,NORTH C,200,HELMS,0.851,0.144,-34.7031,328,11,0.9,,,
107,15502,36,0,NORTH D,100,CONRAD,-0.413,0.863,-112.40788,455,48,0.781,,,
107,14812,36,0,NORTH D,100,DORGAN,-0.375,0.76,-82.78903,453,32,0.833,,,
107,15020,24,0,OHIO,200,DEWINE,0.244,-0.498,-122.8908,457,60,0.764,,,
107,49903,24,0,OHIO,200,VOINOVICH,0.322,-0.807,-137.04256,447,64,0.736,,,
107,15424,53,0,OKLAHOM,200,INHOFE,0.603,0.078,-68.77941,444,33,0.856,,,
107,14908,53,0,OKLAHOM,200,"NICKLES, DO",0.581,-0.544,-69.35484,454,30,0.858,W,,
107,49705,72,0,OREGON,200,"SMITH, GORD",0.156,-0.172,-129.27429,453,61,0.752,,,
107,14871,72,0,OREGON,100,WYDEN,-0.286,-0.216,-117.73976,457,53,0.773,,,
107,29141,14,0,PENNSYL,200,SANTORUM,0.472,-0.355,-80.22372,450,34,0.837,,,
107,14910,14,0,PENNSYL,200,SPECTER,0.01,-0.706,-169.67786,454,79,0.688,,,
107,49905,5,0,RHODE I,200,CHAFEE,-0.048,-0.88,-168.30334,456,76,0.691,,,
107,29142,5,0,RHODE I,100,REED,-0.469,0.008,-61.49063,456,26,0.874,,,
107,11204,48,0,SOUTH C,100,HOLLINGS,-0.433,0.901,-115.92538,456,56,0.776,,,
107,9369,48,0,SOUTH C,200,THURMOND,0.654,0.218,-101.36111,448,34,0.798,,,
107,14617,37,0,SOUTH D,100,DASCHLE,-0.34,0.452,-117.75914,440,32,0.765,L,,
107,15425,37,0,SOUTH D,100,JOHNSON,-0.307,0.531,-97.4391,452,43,0.806,,,
107,49502,54,0,TENNESS,200,FRIST,0.469,-0.344,-56.37904,451,22,0.882,,,
107,49503,54,0,TENNESS,200,THOMPSON,0.357,-0.708,-97.57587,448,40,0.804,,,
107,14628,49,0,TEXAS,200,"GRAMM, PHIL",0.578,-0.685,-79.09202,441,35,0.836,,,
107,49306,49,0,TEXAS,200,"HUTCHISON,",0.342,-0.296,-145.80548,448,51,0.722,,,
107,49307,67,0,UTAH,200,BENNETT,0.455,-0.203,-66.84373,445,28,0.861,,,
107,14503,67,0,UTAH,200,HATCH,0.427,-0.199,-72.4342,446,28,0.85,,,
107,14240,6,0,VERMONT,200,JEFFORDS,-0.035,-0.876,-42.62548,140,19,0.738,,,
107,94240,6,0,VERMONT,328,JEFFORDS,-0.3,-0.49,-94.5494,298,42,0.728,,,
107,14307,6,0,VERMONT,100,LEAHY,-0.415,0.056,-57.76692,451,19,0.88,,,
107,29148,40,0,VIRGINI,200,ALLEN,0.371,-0.173,-92.83649,454,45,0.815,,,
107,14712,40,0,VIRGINI,200,WARNER,0.248,-0.268,-101.59135,450,49,0.798,,,
107,39310,73,0,WASHING,100,CANTWELL,-0.302,-0.237,-94.04193,455,37,0.813,,,
107,49308,73,0,WASHING,100,MURRAY,-0.324,-0.186,-82.70383,453,35,0.833,,,
107,1366,56,0,WEST VI,100,"BYRD, ROBER",-0.382,0.924,-171.91228,456,68,0.686,,,
107,14922,56,0,WEST VI,100,ROCKEFELLER,-0.364,0.372,-81.02229,454,32,0.837,,,
107,49309,25,0,WISCONS,100,FEINGOLD,-0.415,-0.91,-161.07124,457,77,0.703,,,
107,15703,25,0,WISCONS,100,KOHL,-0.265,-0.028,-94.52518,445,42,0.809,,,
107,49706,68,0,WYOMING,200,ENZI,0.619,-0.049,-83.41064,445,39,0.829,,,
107,15633,68,0,WYOMING,200,THOMAS,0.602,-0.264,-69.54254,448,25,0.856,,,
108,99910,99,0,USA,200,BUSH,0.534,-0.517,-3.16224,85,1,0.963,,,
108,49700,41,0,ALABAMA,200,SESSIONS,0.551,-0.454,-53.62521,512,24,0.901,,,
108,94659,41,0,ALABAMA,200,SHELBY,0.454,0.143,-78.16193,511,29,0.858,,,
108,40300,81,0,ALASKA,200,MURKOWSKI,0.207,-0.224,-77.0509,499,36,0.857,,,
108,12109,81,0,ALASKA,200,STEVENS,0.286,-0.185,-64.98297,518,25,0.882,,,
108,15429,61,0,ARIZONA,200,KYL,0.586,-0.811,-55.25358,514,22,0.898,,,
108,15039,61,0,ARIZONA,200,MCCAIN,0.164,-0.986,-144.37253,509,73,0.753,,,
108,40301,42,0,ARKANSA,100,PRYOR,-0.257,0.671,-98.6015,517,39,0.826,,,
108,29305,42,0,ARKANSA,100,LINCOLN,-0.226,0.538,-102.46854,516,38,0.82,,,
108,15011,71,0,CALIFOR,100,BOXER,-0.417,-0.187,-49.41547,501,22,0.906,,,
108,49300,71,0,CALIFOR,100,FEINSTEIN,-0.304,-0.218,-100.9116,511,42,0.821,,,
108,29108,62,0,COLORAD,200,ALLARD,0.63,-0.198,-53.38368,517,22,0.902,,,
108,95407,62,0,COLORAD,200,CAMPBELL,0.284,0.311,-78.73534,470,31,0.846,,,
108,14213,1,0,CONNECT,100,DODD,-0.372,-0.147,-71.35107,510,32,0.869,,,
108,15704,1,0,CONNECT,100,LIEBERMAN,-0.27,-0.286,-61.72567,331,29,0.83,,,
108,14101,11,0,DELAWAR,100,BIDEN,-0.297,-0.222,-92.73271,491,42,0.828,,,
108,15015,11,0,DELAWAR,100,CARPER,-0.234,-0.065,-158.03056,512,73,0.734,,,
108,15503,43,0,FLORIDA,100,GRAHAM  BOB,-0.377,-0.09,-73.60566,410,34,0.836,,,
108,14651,43,0,FLORIDA,100,NELSON  CLA,-0.266,0.127,-126.06129,511,43,0.781,,,
108,29512,44,0,GEORGIA,200,CHAMBLISS,0.414,-0.217,-41.58771,501,20,0.92,,,
108,49904,44,0,GEORGIA,100,MILLER,0.358,-0.013,-77.37122,439,27,0.838,,,
108,14400,82,0,HAWAII,100,AKAKA,-0.413,0.074,-74.59791,490,32,0.859,,,
108,4812,82,0,HAWAII,100,INOUYE,-0.35,0.226,-105.60056,473,38,0.8,,,
108,14809,63,0,IDAHO,200,CRAIG,0.587,-0.093,-45.97591,513,21,0.914,,,
108,29345,63,0,IDAHO,200,CRAPO,0.597,0.206,-44.69358,511,18,0.916,,,
108,15021,21,0,ILLINOI,100,DURBIN,-0.463,0.147,-55.95311,516,22,0.897,,,
108,49900,21,0,ILLINOI,200,FITZGERALD,0.26,-0.799,-101.37945,511,48,0.82,,,
108,49901,22,0,INDIANA,100,BAYH,-0.219,0.214,-153.48781,513,74,0.741,,,
108,14506,22,0,INDIANA,200,LUGAR,0.271,-0.525,-73.02537,511,23,0.867,,,
108,14226,31,0,IOWA,200,GRASSLEY,0.335,-0.245,-46.71387,519,19,0.914,,,
108,14230,31,0,IOWA,100,HARKIN,-0.487,0.526,-57.56296,500,26,0.891,,,
108,29523,32,0,KANSAS,200,BROWNBACK,0.35,-0.369,-61.96455,505,26,0.885,,,
108,14852,32,0,KANSAS,200,ROBERTS,0.343,-0.183,-50.53384,518,20,0.907,,,
108,15406,51,0,KENTUCK,200,BUNNING,0.577,0.269,-32.55561,504,11,0.937,,,
108,14921,51,0,KENTUCK,200,MCCONNELL,0.463,-0.099,-32.82729,509,13,0.938,W,,
108,13056,45,0,LOUISIA,100,BREAUX,-0.113,0.856,-144.80066,508,71,0.752,,,
108,49702,45,0,LOUISIA,100,LANDRIEU,-0.216,0.567,-110.51178,514,54,0.807,,,
108,49703,2,0,MAINE,200,COLLINS,0.044,-0.572,-142.12256,519,64,0.76,,,
108,14661,2,0,MAINE,200,SNOWE,0.017,-0.632,-152.48557,519,75,0.745,,,
108,14440,52,0,MARYLAN,100,MIKULSKI,-0.387,0.168,-53.37787,513,22,0.901,,,
108,13039,52,0,MARYLAN,100,SARBANES,-0.457,0.157,-42.02149,509,11,0.921,,,
108,10808,3,0,MASSACH,100,KENNEDY  ED,-0.42,-0.38,-58.33782,495,20,0.889,,,
108,14920,3,0,MASSACH,100,KERRY  JOHN,-0.425,0.086,-9.90831,159,2,0.94,,,
108,29732,23,0,MICHIGA,100,STABENOW,-0.395,0.255,-60.70055,519,25,0.89,,,
108,14709,23,0,MICHIGA,100,LEVIN  CARL,-0.445,0.269,-60.72116,519,24,0.89,,,
108,40101,33,0,MINNESO,100,DAYTON,-0.399,0.567,-99.67778,508,44,0.822,,,
108,40302,33,0,MINNESO,200,COLEMAN,0.231,-0.164,-80.29208,516,33,0.856,,,
108,14009,46,0,MISSISS,200,COCHRAN,0.433,0.101,-39.33939,519,15,0.927,,,
108,14031,46,0,MISSISS,200,LOTT,0.462,-0.258,-88.40022,504,28,0.839,,,
108,29369,34,0,MISSOUR,200,TALENT,0.345,0.016,-63.13097,517,20,0.885,,,
108,15501,34,0,MISSOUR,200,BOND,0.333,0.048,-59.62372,515,20,0.891,,,
108,14203,64,0,MONTANA,100,BAUCUS,-0.171,0.358,-162.61145,509,80,0.727,,,
108,15701,64,0,MONTANA,200,BURNS,0.505,0.085,-44.54618,512,20,0.917,,,
108,49704,35,0,NEBRASK,200,HAGEL,0.284,-0.481,-81.94355,504,33,0.85,,,
108,40103,35,0,NEBRASK,100,NELSON  BEN,-0.068,0.759,-127.17533,504,54,0.777,,,
108,29537,65,0,NEVADA,200,ENSIGN,0.371,-0.929,-105.42941,508,43,0.813,,,
108,15054,65,0,NEVADA,100,REID,-0.367,0.643,-84.92633,499,37,0.844,W,,
108,14826,4,0,NEW HAM,200,GREGG,0.288,-0.958,-95.41807,510,45,0.829,,,
108,29740,4,0,NEW HAM,200,SUNUNU,0.37,-0.929,-74.64425,499,33,0.861,,,
108,40104,12,0,NEW JER,100,CORZINE,-0.393,-0.324,-60.3392,509,26,0.888,,,
108,14914,12,0,NEW JER,100,LAUTENBERG,-0.431,-0.425,-56.89742,513,26,0.895,,,
108,14912,66,0,NEW MEX,100,BINGAMAN,-0.305,0.171,-128.02107,514,46,0.78,,,
108,14103,66,0,NEW MEX,200,DOMENICI,0.374,-0.042,-43.74089,472,21,0.911,,,
108,40105,13,0,NEW YOR,100,CLINTON,-0.416,-0.074,-59.23069,503,26,0.889,,,
108,14858,13,0,NEW YOR,100,SCHUMER,-0.339,-0.099,-71.54541,519,34,0.871,,,
108,49902,47,0,NORTH C,100,EDWARDS,-0.405,0.34,-31.10768,294,13,0.9,,,
108,40303,47,0,NORTH C,200,DOLE,0.41,0.131,-59.38293,514,26,0.891,,,
108,15502,36,0,NORTH D,100,CONRAD,-0.311,0.834,-148.25957,517,63,0.751,,,
108,14812,36,0,NORTH D,100,DORGAN,-0.33,0.809,-76.62125,515,31,0.862,,,
108,15020,24,0,OHIO,200,DEWINE,0.154,-0.495,-112.54443,519,48,0.805,,,
108,49903,24,0,OHIO,200,VOINOVICH,0.214,-0.578,-111.46212,508,48,0.803,,,
108,15424,53,0,OKLAHOM,200,INHOFE,0.608,-0.033,-50.63306,504,20,0.904,,,
